Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
17,Idris Muhammad,https://t.co/NA3H3Vmfwn,tetengi4life,"Abuja, Nigeria",Wed Jun 04 15:48:18 +0000 2014,333,139,557,2715,"@nysc_ng *My 2020 Report*
The year 2020 had its effect on all sectors including my free online mentoring class (https://t.co/UCROCX6xrw) on community service across Nigeria. Notwithstanding, my mentees were able carry out out projects that collectively affected about 4,000 lives https://t.co/n1Q4kDmeCV",Thu Dec 31 07:31:36 +0000 2020,0,1,en,,False,False,0,0,"<Place id=""00c8a29d0c229972"" name=""Jalingo"">",[],False,,0,False,True,557,2715,[<Photo id=1344546699885359104>],"@nysc_ng *My 2020 Report*
The year 2020 had its effect on all sectors including my free online mentoring class (https://t.co/UCROCX6xrw) on community service across Nigeria. Notwithstanding, my mentees were able carry out out projects that collectively affected about 4,000 lives https://t.co/n1Q4kDmeCV"
18,10.0.1.367 🌾,,Schwarz_Kratos,Nigeria,Wed Oct 16 11:02:59 +0000 2013,2479,1883,871,31065,@nysc_ng  it's 30th boss. https://t.co/0Nyzzav7oF,Thu Jan 30 13:10:19 +0000 2025,0,0,en,153,False,False,0,0,,[],False,153,0,False,True,871,31065,[<Photo id=1884952267473723392>],@nysc_ng  it's 30th boss. https://t.co/0Nyzzav7oF
19,Mc Blaqberry 🎤 📻,,mcblaqberry_oap,"Ilesa, Nigeria",Thu Sep 29 08:07:23 +0000 2011,1368,1800,165,4083,"@nysc_ng pls I need assistance. I am trying to log in to my portal to reprint my green card n it's giving me one error response dat registration has closed, u cannot edit or continue your registration. I have registered already, I want to reprint my greencard 4 batch B. Pls help https://t.co/o7fltCJkXe",Thu Oct 29 04:21:29 +0000 2020,0,0,en,,False,False,0,0,,[],False,,0,False,False,165,4083,[<Photo id=1321668443633049600>],"@nysc_ng pls I need assistance. I am trying to log in to my portal to reprint my green card n it's giving me one error response dat registration has closed, u cannot edit or continue your registration. I have registered already, I want to reprint my greencard 4 batch B. Pls help https://t.co/o7fltCJkXe"
20,Idris Muhammad,https://t.co/NA3H3Vmfwn,tetengi4life,"Abuja, Nigeria",Wed Jun 04 15:48:18 +0000 2014,333,139,557,2715,"@nysc_ng  This is Anthony  Serving in Anambra state. Under https://t.co/XIKuOR3nZh
tutelage on community service
He carried out projects like;
1. Renovation of dilapidated toilet and bathroom.
2. Construction of a new soakaway pit. 
@GOVERNMENT TECHNICAL COLLEGE UTUH NNEWI SOUTH. https://t.co/VJPXXtiyLt",Fri Jun 19 18:21:57 +0000 2020,0,1,en,,False,False,0,0,,[],False,,0,False,True,557,2715,[<Photo id=1274044717597175808>],"@nysc_ng  This is Anthony  Serving in Anambra state. Under https://t.co/XIKuOR3nZh
tutelage on community service
He carried out projects like;
1. Renovation of dilapidated toilet and bathroom.
2. Construction of a new soakaway pit. 
@GOVERNMENT TECHNICAL COLLEGE UTUH NNEWI SOUTH. https://t.co/VJPXXtiyLt"
21,Abdul_rasheed,,Rashsanba,,Fri Mar 08 22:22:39 +0000 2013,819,854,162,8641,"@nysc_ng Found my name on this list , pls what should I do https://t.co/fwBW7Q4nId",Sun Feb 23 05:30:36 +0000 2020,0,0,en,,False,False,0,0,,[],False,,0,False,True,162,8641,[<Photo id=1231451259602948101>],"@nysc_ng Found my name on this list , pls what should I do https://t.co/fwBW7Q4nId"
22,M$Z,,Ziitoyor15,"Lagos, Nigeria",Thu Mar 14 18:31:59 +0000 2019,737,1147,32,1276,"@nysc_ng Ahbeg help us tell Nysc DG say even if na 3k make dem borrow us inside our Allawee, I'm talking on behalf of all corp member. Thank you",Sat Jan 15 12:07:22 +0000 2022,0,1,en,,False,False,0,0,,[],,,0,False,False,32,1276,[],"@nysc_ng Ahbeg help us tell Nysc DG say even if na 3k make dem borrow us inside our Allawee, I'm talking on behalf of all corp member. Thank you"
23,Free Leah Sharibu,,OnasanyaG,Under the Shadow of His wings ,Tue Jul 22 14:13:28 +0000 2014,844,1217,362,84606,"@nysc_ng 
Investigate",Fri Apr 25 10:12:37 +0000 2025,0,0,es,67,False,False,0,0,,[],,67,0,False,False,362,84606,[],"@nysc_ng 
Investigate"
24,🇳🇬🇧🇯 FUTURE PRESIDENT OF NIGERIA🇧🇯🇳🇬,,theojovi,lagos,Wed Jul 04 12:09:39 +0000 2012,1632,1585,1487,14538,"@nysc_ng @officialnyscng please look at places given to corpers to lodge, this is very terrible. We want to serve our country and this is how we are treated. https://t.co/DFtCySHYoR",Wed Mar 31 10:08:21 +0000 2021,0,0,en,,False,False,0,0,,[],False,,0,False,False,1487,14538,"[<Photo id=1377201082686971908>, <Photo id=1377201086050791425>]","@nysc_ng @officialnyscng please look at places given to corpers to lodge, this is very terrible. We want to serve our country and this is how we are treated. https://t.co/DFtCySHYoR"
25,Director El🗽,https://t.co/BrIOkIcM4z,Elvisbush8,,Sun Jan 07 20:42:44 +0000 2018,1769,2435,136,4506,@nysc_ng is batch A streem 1 going back to camp,Mon Nov 16 18:54:44 +0000 2020,0,0,en,,False,False,0,0,,[],,,0,False,False,136,4506,[],@nysc_ng is batch A streem 1 going back to camp
26,P O P E J E R O🇳🇬,,Popejero1,"Ondo State, Akure Precisely ",Mon Jun 27 12:37:35 +0000 2016,2054,1268,655,6408,"@nysc_ng @50 
Speaking to my colleagues on a topic tagged Inferiority Complex.
NEMA CDS, OGUN STATE 2018-2019 https://t.co/sf9CTp9h6a",Wed May 10 17:53:21 +0000 2023,0,0,en,62,False,False,0,0,,[],False,62,0,False,False,655,6408,"[<Photo id=1656356759907311621>, <Photo id=1656356763090710528>]","@nysc_ng @50 
Speaking to my colleagues on a topic tagged Inferiority Complex.
NEMA CDS, OGUN STATE 2018-2019 https://t.co/sf9CTp9h6a"
27,IDAN Worldbest74,https://t.co/soFR5K1ERW,Kingwestend,lagos,Sat Jan 22 22:25:11 +0000 2011,413,731,92,7250,"@nysc_ng is 50 na for people wey go school,we wey no go school our own na Up National ! ......Progress #NYSCat50 #Worldbest74 #MilanInter",Wed May 10 22:45:34 +0000 2023,1,1,en,81,False,False,0,0,,"['NYSCat50', 'Worldbest74', 'MilanInter']",,81,1,False,True,92,7250,[],"@nysc_ng is 50 na for people wey go school,we wey no go school our own na Up National ! ......Progress #NYSCat50 #Worldbest74 #MilanInter"
28,Free Leah Sharibu,,OnasanyaG,Under the Shadow of His wings ,Tue Jul 22 14:13:28 +0000 2014,844,1217,362,84606,"@nysc_ng 
Take action",Tue Feb 28 06:17:45 +0000 2023,1,0,en,29,False,False,0,0,,[],,29,1,False,False,362,84606,[],"@nysc_ng 
Take action"
29,"Timipere Allison, PhD",,TimipereAllison,"Fredericton, New Brunswick",Sat Jul 27 08:54:38 +0000 2013,458,785,42,386,@nysc_ng please reconsider allowing INEC to further put corp members in danger in the March 11 elections. Please and please.,Wed Mar 01 15:33:24 +0000 2023,0,0,en,6,False,False,0,0,,[],,6,0,False,False,42,386,[],@nysc_ng please reconsider allowing INEC to further put corp members in danger in the March 11 elections. Please and please.
30,۩۞ĄƁƊƯḺṞĄĦĪϺ۞۩,,i_am_babatunde,"Federal Capital Territory, Nig",Thu Dec 27 11:20:21 +0000 2012,3259,4020,438,11877,@nysc_ng how far? Corona virus dey Nigeria ó. We go still go camp?,Fri Feb 28 11:01:51 +0000 2020,0,0,pl,,False,False,0,0,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">",[],,,0,False,True,438,11877,[],@nysc_ng how far? Corona virus dey Nigeria ó. We go still go camp?
31,Dr. Ibrahim Sheriff (Gold),,Comradegold,"Ilorin, Kwara State, Nigeria",Thu Jun 05 00:47:20 +0000 2014,630,292,44,1570,"@nysc_ng @ 50: Tribute to my ‘Nigerian’ brothers and sisters
https://t.co/zuDyJlCAO3",Tue May 09 23:54:02 +0000 2023,0,0,en,4,False,False,0,0,,[],False,4,0,False,False,44,1570,[],"@nysc_ng @ 50: Tribute to my ‘Nigerian’ brothers and sisters
https://t.co/zuDyJlCAO3"
32,leftkeys,,leftkeyss,here,Mon Oct 29 08:25:53 +0000 2012,2412,1368,2457,30577,@nysc_ng 😩,Wed Dec 02 08:06:38 +0000 2020,0,0,qme,,False,False,0,0,,[],,,0,False,True,2457,30577,[],@nysc_ng 😩
33,Khizzie•,,onekhizzie,"Chicago, IL",Sun May 14 18:40:24 +0000 2017,5003,4114,491,45784,@nysc_ng what’s going on now????,Fri Jan 28 08:32:10 +0000 2022,0,0,en,,True,False,0,0,,[],,,0,False,True,491,45784,[],@nysc_ng what’s going on now????
34,Ifumi Ehigiator,,IfiPoetic,,Wed May 13 18:55:33 +0000 2020,1171,2236,492,18231,@nysc_ng,Mon Apr 25 09:42:38 +0000 2022,0,0,qam,,False,False,0,0,,[],,,0,False,False,492,18231,[],@nysc_ng
35,David Pine,https://t.co/BjMok9VDm3,DavidPine_,,Fri Jun 01 16:59:36 +0000 2012,5564,5535,495,57852,"@nysc_ng and @nysc_ng can you kindly explain to me why there is no water is Abuja camp and we haven’t been asked to go home? Two days in a row is no joke!
@ProfOsinbajo @MBuhari @tvcnewsng @channelstv @ARISEtv #kidd #kiddrica",Sun Mar 14 05:47:31 +0000 2021,1,2,en,,True,False,0,0,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">","['kidd', 'kiddrica']",,,1,False,True,495,57852,[],"@nysc_ng and @nysc_ng can you kindly explain to me why there is no water is Abuja camp and we haven’t been asked to go home? Two days in a row is no joke!
@ProfOsinbajo @MBuhari @tvcnewsng @channelstv @ARISEtv #kidd #kiddrica"
36,M S Gamawa,,DonSalees,"Bauchi, Nigeria",Thu Jan 05 08:46:32 +0000 2012,1609,425,263,2485,"@nysc_ng 2023 Batch B, Stream II Corp members deployed to Bauchi State closing ceremony by HE @SenBalaMohammed represented by HE the DG. #GreaterBauchi #Youth https://t.co/Tt1nKOZthZ",Wed Sep 06 22:03:00 +0000 2023,2,5,en,122,False,False,0,1,,"['GreaterBauchi', 'Youth']",False,122,2,False,False,263,2485,"[<Photo id=1699543698172792832>, <Photo id=1699543708184481792>, <Photo id=1699543720591306752>, <Photo id=1699543737414635520>]","@nysc_ng 2023 Batch B, Stream II Corp members deployed to Bauchi State closing ceremony by HE @SenBalaMohammed represented by HE the DG. #GreaterBauchi #Youth https://t.co/Tt1nKOZthZ"
37,Adionne,https://t.co/lxAtJOWvBc,Adionne_,"Lagos, Nigeria",Sat May 09 03:22:58 +0000 2020,342,288,85,2018,@nysc_ng I’m having a really frustrating experience at camp. I need help,Wed Feb 23 13:43:38 +0000 2022,0,0,en,,False,False,0,1,,[],,,0,False,True,85,2018,[],@nysc_ng I’m having a really frustrating experience at camp. I need help
38,David Pine,https://t.co/BjMok9VDm3,DavidPine_,,Fri Jun 01 16:59:36 +0000 2012,5564,5535,495,57852,@nysc_ng @nysc_ng can you please explain to me why there’s no water in Abuja(Kubwa) camp and Corp members haven’t been asked to go home? Two days in a row is no joke!! @ProfOsinbajo @tvcnewsng @channelstv @MBuhari @ARISEtv #kiddrica #kiddwaya #laycon,Sun Mar 14 05:53:06 +0000 2021,0,1,en,,True,False,0,0,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">","['kiddrica', 'kiddwaya', 'laycon']",,,0,False,True,495,57852,[],@nysc_ng @nysc_ng can you please explain to me why there’s no water in Abuja(Kubwa) camp and Corp members haven’t been asked to go home? Two days in a row is no joke!! @ProfOsinbajo @tvcnewsng @channelstv @MBuhari @ARISEtv #kiddrica #kiddwaya #laycon
39,Stephanie,,Raviuana,Nigeria,Sat Mar 01 23:55:50 +0000 2014,1030,970,295,4208,"@nysc_ng should help dis guy now, he had the accident during his youth service #HelpSaveFemi",Thu Jul 16 08:54:56 +0000 2020,0,0,en,,False,False,0,0,,['HelpSaveFemi'],,,0,False,False,295,4208,[],"@nysc_ng should help dis guy now, he had the accident during his youth service #HelpSaveFemi"
40,Imo Chinweizu,https://t.co/OJpKTVRmS6,imocheezy,"Ibadan, Nigeria",Wed Sep 11 10:38:02 +0000 2013,1232,793,4068,17526,@nysc_ng @officialnyscng come and save us from our various PPAs during the spread of this virus. I need to be at home,Mon Mar 23 15:44:03 +0000 2020,0,0,en,,False,False,0,0,,[],,,0,False,False,4068,17526,[],@nysc_ng @officialnyscng come and save us from our various PPAs during the spread of this virus. I need to be at home
41,NPOReports🇳🇬,https://t.co/MW2iFQXzKM,NpoReports,Nigeria,Sun Apr 28 12:17:35 +0000 2019,1257,1016,14388,55824,@nysc_ng #nysc https://t.co/eZBacWDZvj,Wed Dec 07 08:18:50 +0000 2022,0,0,qme,,True,False,0,0,,['nysc'],False,,0,False,False,14388,55824,[<Photo id=1600404445321465856>],@nysc_ng #nysc https://t.co/eZBacWDZvj
42,The Morgan of Lagos,https://t.co/4nMquq615I,morganreloaded,Nigeria,Fri Jul 30 12:13:30 +0000 2010,1126,805,309,21368,@nysc_ng this firm rejected a Corp member after accepting her initially because they told her to sweep the office and she said that's not the reason she was posted there...... is this the essence of NYSC https://t.co/pJUe3JLRTW,Thu Jan 02 13:06:43 +0000 2020,0,0,en,,False,False,1,0,"<Place id=""01ed1f9a43bfb9bd"" name=""Victoria Island"">",[],False,,0,False,False,309,21368,[<Photo id=1212721874746118144>],@nysc_ng this firm rejected a Corp member after accepting her initially because they told her to sweep the office and she said that's not the reason she was posted there...... is this the essence of NYSC https://t.co/pJUe3JLRTW
43,Everything Micos,,Princemicos99,Ikeja,Tue Feb 07 19:51:41 +0000 2012,452,694,66,687,"@nysc_ng @officialnyscng 
Should kindly consider the current increasing rate of kidnapping in the northern part of the country before posting student there. 

Just an advice!
@instablog9ja 
@yabaleftonline
#NYSC 
#Buhari",Sat Apr 24 08:01:12 +0000 2021,0,1,en,,False,False,0,0,,"['NYSC', 'Buhari']",,,0,False,False,66,687,[],"@nysc_ng @officialnyscng 
Should kindly consider the current increasing rate of kidnapping in the northern part of the country before posting student there. 

Just an advice!
@instablog9ja 
@yabaleftonline
#NYSC 
#Buhari"
44,Chuks Eleazaer,,greatlove1100,Kaduna,Mon Mar 11 21:19:08 +0000 2019,2272,2209,114,1777,"@nysc_ng Good morning sir/ma
With all due respect and sense of Humility here. For those who's dashboard are still showing absent, even when the necessary steps and protocol was followed when I had an accident. Does it mean one can't do his/her biometric and does it mean one won't be paid?",Fri Nov 27 10:16:12 +0000 2020,0,0,en,,False,False,0,0,,[],,,0,False,False,114,1777,[],"@nysc_ng Good morning sir/ma
With all due respect and sense of Humility here. For those who's dashboard are still showing absent, even when the necessary steps and protocol was followed when I had an accident. Does it mean one can't do his/her biometric and does it mean one won't be paid?"
45,HirePath,,Hire_Path_ng,🌎,Thu Aug 18 21:35:15 +0000 2011,993,1872,133,1973,@nysc_ng what is the cause of error and green card,Tue Mar 09 08:58:29 +0000 2021,0,0,en,,False,False,0,1,,[],,,0,False,True,133,1973,[],@nysc_ng what is the cause of error and green card
46,Crucifixio Mancini,https://t.co/RyzMejceYv,Omachi_X,Outaspace,Mon Jul 30 17:25:21 +0000 2018,4539,3892,1432,9458,"@nysc_ng @50 - Taraba - Bayelsa - Port Harcourt.

I smiled when Aisha said ""You're the first 'Igbo Christian' I'm touching"" perhaps she's obviously unaware of a tribe called 'Ikwerre,' somewhere down south in the Niger Delta. 

Aisha and I met in the most unexpected place... https://t.co/euA2qvm8RU",Thu May 11 10:34:55 +0000 2023,0,0,en,159,False,False,0,1,,[],False,159,0,False,True,1432,9458,[<Photo id=1656608797798936576>],"@nysc_ng @50 - Taraba - Bayelsa - Port Harcourt.

I smiled when Aisha said ""You're the first 'Igbo Christian' I'm touching"" perhaps she's obviously unaware of a tribe called 'Ikwerre,' somewhere down south in the Niger Delta. 

Aisha and I met in the most unexpected place... https://t.co/euA2qvm8RU"
47,.t,https://t.co/RXVrUxfxjI,tifeolanipekun,The Pale Blue Dot,Sun Jan 22 03:19:05 +0000 2017,2856,3359,315,5799,"@nysc_ng @officialnyscng please, PCM with wrong spelling of names have applied for name correction and nothing has been done and they aren't been registered. Some of them are stucked in bayelsa at the moment helpless.

Please help.",Sat Mar 13 17:56:58 +0000 2021,0,0,en,,False,False,0,0,,[],,,0,False,False,315,5799,[],"@nysc_ng @officialnyscng please, PCM with wrong spelling of names have applied for name correction and nothing has been done and they aren't been registered. Some of them are stucked in bayelsa at the moment helpless.

Please help."
48,Mayowa Joel Okekale,https://t.co/HeS4Pnes7M,Mayorsticko,"Ibadan, Oyo State",Thu Jan 06 16:59:43 +0000 2011,687,1340,133,4369,@nysc_ng Gives Update On Fire Outbreak At Abuja Headquarters https://t.co/Qy6lmi276s,Fri Nov 04 13:13:35 +0000 2022,0,0,en,,False,False,0,0,,[],False,,0,False,False,133,4369,[],@nysc_ng Gives Update On Fire Outbreak At Abuja Headquarters https://t.co/Qy6lmi276s
49,ABN TV,https://t.co/MdRLZXLQ0r,abnonlinetv,Nigeria,Tue Jan 19 12:47:18 +0000 2016,1091,373,4936,36125,@nysc_ng Members Who Served In @abnonlinetv Appreciates Management (Photos) https://t.co/SJZPZCyQJu via @ABN TV,Fri Nov 04 08:26:39 +0000 2022,1,1,en,,True,False,0,0,,[],False,,1,False,False,4936,36125,[],@nysc_ng Members Who Served In @abnonlinetv Appreciates Management (Photos) https://t.co/SJZPZCyQJu via @ABN TV
50,Sir Henry,,sirhenryisichei,"Lagos, Nigeria",Sun Jul 21 22:19:11 +0000 2013,1070,1227,139,1477,"@nysc_ng please pay all these corp members their money, I'm tired of seeing their complains on WhatsApp status.",Mon Jan 31 09:36:00 +0000 2022,0,1,en,,False,False,0,0,,[],,,0,False,False,139,1477,[],"@nysc_ng please pay all these corp members their money, I'm tired of seeing their complains on WhatsApp status."
