Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
11,Joshspot Tv,https://t.co/Xo4JWQ4C08,joshspot_tv,,Fri Mar 13 19:08:04 +0000 2020,167981,663,3313,7570,"""I had a great time with PPA Manager after NYSC, she's 50+. Read my story"" 

A thread 🍿👇 https://t.co/tvxhBcwwqx",Wed Apr 30 06:15:04 +0000 2025,339,1334,en,498422,True,False,10,100,,[],False,498422,339,False,True,3313,7570,[<Photo id=1917462687467831296>],"""I had a great time with PPA Manager after NYSC, she's 50+. Read my story"" 

A thread 🍿👇 https://t.co/tvxhBcwwqx"
12,• Adebola,https://t.co/ydIW8Mgqjf,bola_py,,Mon Jun 05 08:53:57 +0000 2017,3895,986,328,11426,"If you follow these tips and blueprint, you’ll be able to get your desired (dream) NYSC PPA just like I did.

I'll share the processes involved from start to finish: 

- Research (Google search)
- Cold DM
- Acceptance &amp;
- Request Letter. 

Full details in the thread below 👇",Sat Mar 29 16:07:07 +0000 2025,128,713,en,77141,True,False,8,59,,[],,77141,128,False,True,328,11426,[],"If you follow these tips and blueprint, you’ll be able to get your desired (dream) NYSC PPA just like I did.

I'll share the processes involved from start to finish: 

- Research (Google search)
- Cold DM
- Acceptance &amp;
- Request Letter. 

Full details in the thread below 👇"
13,Corperland,https://t.co/mDKaXDaD8i,corperland,,Tue Jun 04 19:08:59 +0000 2024,163,139,124,962,"LIST OF COMPANIES THAT ACCEPT NYSC CORPERS FOR (PPA) -PORT HARCOURT.

Shell - N100k above
BOI - N50k
Nestlé - N60k
Navy Hospital - N80k
Notore Chemical - N75K
NLNG - N100k above
Baker Hughes - N85k
Intels - N50k
Rivers State Internal Revenue Service
(RSIRS) - N40k
Nigerian",Fri Jul 25 12:21:33 +0000 2025,4,5,en,425,True,False,0,4,,[],,425,4,False,False,124,962,[],"LIST OF COMPANIES THAT ACCEPT NYSC CORPERS FOR (PPA) -PORT HARCOURT.

Shell - N100k above
BOI - N50k
Nestlé - N60k
Navy Hospital - N80k
Notore Chemical - N75K
NLNG - N100k above
Baker Hughes - N85k
Intels - N50k
Rivers State Internal Revenue Service
(RSIRS) - N40k
Nigerian Maritime Administration and Safety Agency (NIMASA) - N40k

Amaiden Energy Nigeria - N80k Lonadek Global Services - N70k Cakasa Nigeria Company - N90k
NetcoDietsman - N100k
Karbak Ventures Limited - N80k Frazimex Engineering Ltd - N85k Oildata Energy Services - N90k Prodeco Global Resources - N75k Batemann Engineering- N80k 
Sahara Group (PH Office) - N100k
CWAY - 30/50k and above
DANGOTE CEMENT - 40k and above
LAFARGE - 30/50k and above
NESTLE - 50k and above

Rivers State Ministry of Health - N30k Rivers State Ministry of Education - N20k
Ignite (Tech company) - N60k
Rivers State ICT Department - N35k University of Port Harcourt Teaching
Hospital (UPTH) - N15k
Rivers State College of Health - N20k
Rivers State University - N15k
Nigeria Agip Oil Company (NAOC) - N80k Federal Airport Authority of Nigeria (FAAN) -N30k
Nigerian Ports Authority (NPA) - N50k"
14,Corperland,https://t.co/mDKaXDaD8i,corperland,,Tue Jun 04 19:08:59 +0000 2024,163,139,124,962,"LIST OF COMPANIES THAT ACCEPT NYSC CORPERS FOR (PPA) - LAGOS

1. UAC Foods - N30,000
2. Nigerian Breweries PIc - N30,000
3. Ikeja Electric Distribution Company (IKEDC)
- N30,000
4. Guinness Nigeria - N36,000
5. Huawei - N39,000
6. Pan-Atlantic University (PAU) - N40,000
7. Nestlé",Mon Jul 21 09:22:59 +0000 2025,14,14,ca,892,True,False,0,0,,[],,892,14,False,False,124,962,[],"LIST OF COMPANIES THAT ACCEPT NYSC CORPERS FOR (PPA) - LAGOS

1. UAC Foods - N30,000
2. Nigerian Breweries PIc - N30,000
3. Ikeja Electric Distribution Company (IKEDC)
- N30,000
4. Guinness Nigeria - N36,000
5. Huawei - N39,000
6. Pan-Atlantic University (PAU) - N40,000
7. Nestlé Nigeria - N40,000
8. NEM Insurance - N45,000
9. ipNX Nigeria - N45,000

10. Bank of Industry - N50,000
11. Federal Mortgage Bank of Nigeria - N50,000
12. ARM Investment Managers - N60,000
13. Certification Edge - N60,000
14. Interswitch - N83,000
15. KPMG - N75,000
16. PricewaterhouseCoopers (PwC) - N120,000
17. Deloitte - N60,000+
18. Ernst & Young (EY) - N60,000+

19. Mikano International - N38,250 - N41,400
20. TotalEnergies - N49,200 - N52,500
21. Bincom Dev Center - N50,000
22. YOA Insurance Brokers - N50,000
23. WorQulture - N80,000
24. Roqqu - N80,000
25. ZKTeco Biometric Ltd - N80,000
26. Schoolable - N80,000
27. TeamAce - N80,000
28. Opik Gold Resources Ltd - N80,000"
15,The Iconic MBK,https://t.co/Rlym1D2Jnr,_justMBK,Nigeria,Mon May 08 10:49:29 +0000 2023,435,352,147,2593,"""I can not teach.""
""NYSC better not post me to as school as PPA ""

Sorry ooo, honorable Mr/Miss 9 - 5, how's work since you're a workaholic?. I'm just greeting you ooo.

Just want to tell you that our 3rd term 8 weeks holiday starts this Friday😁.

#ItOnlyGetsBetter⚜️ https://t.co/YURVsQmAIB",Wed Jul 23 12:53:40 +0000 2025,3,13,en,1070,False,False,0,1,,['ItOnlyGetsBetter'],False,1070,3,False,False,147,2593,[<Photo id=1948003578460659712>],"""I can not teach.""
""NYSC better not post me to as school as PPA ""

Sorry ooo, honorable Mr/Miss 9 - 5, how's work since you're a workaholic?. I'm just greeting you ooo.

Just want to tell you that our 3rd term 8 weeks holiday starts this Friday😁.

#ItOnlyGetsBetter⚜️ https://t.co/YURVsQmAIB"
16,Jobs with Aramide,https://t.co/kV4O7p8O1K,AramideOyekunle,Remote,Tue May 30 12:25:44 +0000 2017,180220,749,5027,82518,"How much were you paid at your PPA apart from your allawee during your NYSC, and what year?",Tue Jul 22 19:17:05 +0000 2025,14,181,en,56264,True,False,60,179,,[],,56264,14,False,True,5027,82518,[],"How much were you paid at your PPA apart from your allawee during your NYSC, and what year?"
17,ToHire.NG,https://t.co/e5Pi01SlYB,tohire_ng,Remote,Sun Aug 25 20:34:58 +0000 2019,130788,0,7743,39192,"If you're a Lagos NYSC member looking for a PPA, here you go!

If you’re posted to Lagos and you're looking for meaningful work experience during your service year, we’d love to hear from you.

Apply 👇 
https://t.co/uFQcKKiWwo",Fri Jul 25 14:42:01 +0000 2025,3,13,en,2512,False,False,0,0,,[],False,2512,3,False,True,7743,39192,[],"If you're a Lagos NYSC member looking for a PPA, here you go!

If you’re posted to Lagos and you're looking for meaningful work experience during your service year, we’d love to hear from you.

Apply 👇 
https://t.co/uFQcKKiWwo"
18,legend Empire 👑 🖊️,,Empire_king001,,Fri Sep 20 08:16:41 +0000 2024,780,631,549,5552,"Aside from web3 , I am a young man teaching in a private school while I am serving my fatherland. 
Juju too pretty for my PPA so I no fit beat any pikin, na only punishment I dey give 😂😂 ( they are pushing car 😂) NYSC go whine you but no panic https://t.co/uiU7bOqsNH",Thu Jul 24 07:39:21 +0000 2025,0,4,en,336,True,False,0,1,,[],False,336,0,False,False,549,5552,[<Video id=1948286809382760448>],"Aside from web3 , I am a young man teaching in a private school while I am serving my fatherland. 
Juju too pretty for my PPA so I no fit beat any pikin, na only punishment I dey give 😂😂 ( they are pushing car 😂) NYSC go whine you but no panic https://t.co/uiU7bOqsNH"
19,THE CORPER’S_SHOP,,NYSCGUIDE,Nigeria,Fri Jun 26 08:31:47 +0000 2020,86,167,26,145,"Are you corper in Abuja? In of a ppa ? Or even a pcm with Abuja in mind ? Send your cv now. 

#nysc #ppa #abujacorper https://t.co/LGhxwNNFBz",Wed Jul 23 18:37:27 +0000 2025,0,0,en,83,False,False,0,0,,"['nysc', 'ppa', 'abujacorper']",False,83,0,False,True,26,145,"[<Photo id=1948090072462393344>, <Photo id=1948090072475054080>, <Photo id=1948090072491753472>]","Are you corper in Abuja? In of a ppa ? Or even a pcm with Abuja in mind ? Send your cv now. 

#nysc #ppa #abujacorper https://t.co/LGhxwNNFBz"
20,OrangeCityz,https://t.co/c7W3gXilu6,orangecityz,,Sat Aug 17 18:49:13 +0000 2019,1205,1906,371,3232,"#NYSC Was Supposed to Be Growth… But My PPA Feels Like Survival

https://t.co/PuCXgkM1sk",Mon Jul 28 21:48:14 +0000 2025,0,1,en,19,False,False,0,0,,['NYSC'],False,19,0,False,True,371,3232,[],"#NYSC Was Supposed to Be Growth… But My PPA Feels Like Survival

https://t.co/PuCXgkM1sk"
21,Ominiknowest,https://t.co/Wtrqg84g1g,McBluetoothCCFR,"Abuja, Nigeria",Tue May 11 23:11:05 +0000 2010,5482,1742,5464,50402,"During my Nysc days 
My PPA has to log me out of their Internet server cos I over downloaded BLEACH and Naruto episodes 
Officers literally came to my unit to enquire about what I was using the Internet for",Sun Jul 27 18:34:19 +0000 2025,0,0,en,118,False,False,0,0,,[],,118,0,False,True,5464,50402,[],"During my Nysc days 
My PPA has to log me out of their Internet server cos I over downloaded BLEACH and Naruto episodes 
Officers literally came to my unit to enquire about what I was using the Internet for"
22,Luminous choice by FOLA,,OlayemiKomolaf4,Lagos ,Sat Jan 07 12:45:07 +0000 2023,6351,1829,2348,28236,"@oreoluwa_ex Ghost your PPA if possible 
Don’t teach , look for a better job if you can. 
Learn a skill . NYSC is not as important as it seem to be",Wed Nov 20 12:58:59 +0000 2024,31,372,en,21039,False,False,5,7,,[],,21039,31,False,True,2348,28236,[],"@oreoluwa_ex Ghost your PPA if possible 
Don’t teach , look for a better job if you can. 
Learn a skill . NYSC is not as important as it seem to be"
23,ọ́lụ́chī ⟭⟬⁷ᴳ⁺,,pearlnaldo,Boracity,Mon Mar 30 22:40:27 +0000 2020,359,281,711,17311,"They said the real war starts after camp. Thankfully, my PPA didn't stress me. I got accepted in less than a week.. 💃🏼🎉
My service year will be filled with favour, Amen🙏🏼
#NYSC https://t.co/FIeFR1QmVh",Tue Feb 18 14:14:25 +0000 2025,11,312,en,11550,False,False,0,29,,['NYSC'],False,11550,11,False,True,711,17311,[<Photo id=1891853770826403840>],"They said the real war starts after camp. Thankfully, my PPA didn't stress me. I got accepted in less than a week.. 💃🏼🎉
My service year will be filled with favour, Amen🙏🏼
#NYSC https://t.co/FIeFR1QmVh"
24,Abuja Streets,https://t.co/vTkOMlXTTJ,abujastreets,"Abuja, Nigeria",Thu Mar 20 21:54:27 +0000 2014,82666,9544,7582,440229,"Dear NYSC corpers, in all you do,  AVOID the National Assembly as your PPA. Run for your life.",Sun Jun 29 15:38:22 +0000 2025,31,213,en,43261,True,False,10,30,,[],,43261,31,False,True,7582,440229,[],"Dear NYSC corpers, in all you do,  AVOID the National Assembly as your PPA. Run for your life."
25,C,,waytoocael,Everywhere ,Wed Oct 02 07:40:58 +0000 2024,1,15,0,17,"@tohire_ng No, I spent almost 8 months trying to get my name to the senate, all the jobs I wanted to apply always had ""must've completed Nysc"" as part of the criteria for the job. Remove my 8 months with the 1 year service that's almost 2 years. The only giveaways are the allowee &amp; good ppa",Mon Jul 28 16:39:32 +0000 2025,0,2,en,184,False,False,0,0,,[],,184,0,False,False,0,17,[],"@tohire_ng No, I spent almost 8 months trying to get my name to the senate, all the jobs I wanted to apply always had ""must've completed Nysc"" as part of the criteria for the job. Remove my 8 months with the 1 year service that's almost 2 years. The only giveaways are the allowee &amp; good ppa"
26,Alhaji Gustavo,,thegadgethubb,"Lagos, Nigeria",Tue Jun 14 17:40:24 +0000 2022,1386,1650,115,14522,"URGENT RECRUITMENT - NYSC CORP MEMBER

A digital marketing agency requires the services of SOCIAL MEDIA/CONTENT WRITER INTERN.

The candidate MUST BE a corp member seeking PPA.

📍Chevron alternative route.

Work Mode: Hybrid

Interested candidates should send CVs to",Mon Jul 28 11:49:26 +0000 2025,0,2,en,98,False,False,0,1,,[],,98,0,False,False,115,14522,[],"URGENT RECRUITMENT - NYSC CORP MEMBER

A digital marketing agency requires the services of SOCIAL MEDIA/CONTENT WRITER INTERN.

The candidate MUST BE a corp member seeking PPA.

📍Chevron alternative route.

Work Mode: Hybrid

Interested candidates should send CVs to"
27,OYINDAMOLA,,Oyindaarr,"Lagos, Nigeria",Sat Oct 10 19:27:27 +0000 2020,268,91,1,168,"I’ve been sworn in for NYSC and I’m currently seeking a PPA in Lagos in Taxation or Finance.

I’m open to entry-level roles, internships, or volunteer positions to gain hands-on experience.

Kindly share or reach out if you know any opportunity!",Wed Apr 30 07:50:21 +0000 2025,198,253,en,15294,False,False,2,7,,[],,15294,198,False,True,1,168,[],"I’ve been sworn in for NYSC and I’m currently seeking a PPA in Lagos in Taxation or Finance.

I’m open to entry-level roles, internships, or volunteer positions to gain hands-on experience.

Kindly share or reach out if you know any opportunity!"
28,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81400,4,10419,61756,"Dear Registered PCMs with Call up number 

Here is an alternative link to access the NYSC portal-

https://t.co/MaxbL7kzR1

https://t.co/Tabu4pDTSv

https://t.co/tLCNN5NsAI

https://t.co/iOAgs0WF9w

From tomorrow till Monday morning morning, a lot of traffic, glitches and stress https://t.co/YHkeMSEvp5",Sat Jul 26 19:13:14 +0000 2025,12,65,en,8031,True,False,1,6,,[],False,8031,12,False,False,10419,61756,[<Photo id=1949186260288851968>],"Dear Registered PCMs with Call up number 

Here is an alternative link to access the NYSC portal-

https://t.co/Ws6hYXoTQy

https://t.co/F9KeoXFygj

https://t.co/Brwqn9zZRe

https://t.co/2PxHRP3MRv

From tomorrow till Monday morning morning, a lot of traffic, glitches and stress 😬 

 NYSC360 Care"
29,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81400,4,10419,61756,"As a corps member, you have only four days to serve at your PPA, as one out of the five working days is dedicated to NYSC (CDS).

It's still unclear why some PPAs prevent corps members from attending CDS.

Remember, NYSC is your primary authority before your PPA.

Aliyu",Wed Feb 19 20:58:48 +0000 2025,37,561,en,39353,True,False,10,33,,[],,39353,37,False,False,10419,61756,[],"As a corps member, you have only four days to serve at your PPA, as one out of the five working days is dedicated to NYSC (CDS).

It's still unclear why some PPAs prevent corps members from attending CDS.

Remember, NYSC is your primary authority before your PPA.

Aliyu"
30,OnyinyeMo✨,,Momooinreallife,Retreat ,Sat Jan 18 19:52:00 +0000 2020,2711,616,165,4590,"🚨 Hello Twitter, I’m looking for a place to do my NYSC PPA. Please repost and tag recruiters.

📍Location: Amuwo-Odofin, Surulere, Apapa, Victoria Island
💼 Open to hybrid roles (2–3 days onsite)

A short thread about me 🧵",Sun Jul 20 15:29:05 +0000 2025,49,57,en,5047,False,False,2,2,,[],,5047,49,False,True,165,4590,[],"🚨 Hello Twitter, I’m looking for a place to do my NYSC PPA. Please repost and tag recruiters.

📍Location: Amuwo-Odofin, Surulere, Apapa, Victoria Island
💼 Open to hybrid roles (2–3 days onsite)

A short thread about me 🧵"
31,NYSC NDHQ,https://t.co/XlRVtEfbp8,officialnyscng,"Abuja, Nigeria",Tue Jul 03 13:36:02 +0000 2018,286848,124,2109,6945,DG commission new offices at NYSC Kaduna Secretariat https://t.co/4B0py2rb70 https://t.co/0OpV4kZqme,Wed Aug 12 19:56:52 +0000 2020,45,381,en,,False,False,3,26,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">",[],False,,45,False,False,2109,6945,[<Photo id=1293637573072637959>],DG commission new offices at NYSC Kaduna Secretariat https://t.co/4B0py2rb70 https://t.co/0OpV4kZqme
32,MaOzi Strange 20/10/20😔,,Deji_MaOzi,,Sat May 12 13:01:03 +0000 2018,2569,3140,335,27041,"@stefan_mccauley Na NYSC doctor 
BBN is his PPA.",Mon Jul 28 10:00:49 +0000 2025,2,24,en,1055,False,False,0,6,,[],,1055,2,False,True,335,27041,[],"@stefan_mccauley Na NYSC doctor 
BBN is his PPA."
33,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873680,186061,190677,399975,NYSC has warned corps members against night travel to their PPA. https://t.co/7W57g1zdAu,Mon Apr 21 07:44:55 +0000 2025,30,973,en,27644,True,False,4,34,,[],False,27644,30,False,True,190677,399975,[<Photo id=1914223797894254592>],NYSC has warned corps members against night travel to their PPA. https://t.co/7W57g1zdAu
34,Iamveektoria.base.eth🌳🙂‍↔️,https://t.co/zEn3IXhwVF,iamveektoria_,Onchain🙂‍↕️,Wed Dec 13 17:21:02 +0000 2023,13926,3802,1781,20219,"“It’s just one month without your laptop &amp; 11 months of showing up at your PPA. Get NYSC done once &amp; for all. Web3 will still be there, but NYSC won’t wait.”

Me: 🙂‍↔️ https://t.co/2iZAlA5f2Y",Fri Mar 28 09:18:17 +0000 2025,5,306,en,7827,True,False,3,71,,[],False,7827,5,False,True,1781,20219,[<Photo id=1905549986093297664>],"“It’s just one month without your laptop &amp; 11 months of showing up at your PPA. Get NYSC done once &amp; for all. Web3 will still be there, but NYSC won’t wait.”

Me: 🙂‍↔️ https://t.co/2iZAlA5f2Y"
35,Adedamola,,Adedamohlarr,Lagos ,Fri Jan 27 08:30:05 +0000 2017,13922,6437,75,183366,"Just in case you don't know. From the day you wear that Nysc khaki,your peace of mind don get minus 😭. If your ppa now rejects you, double minus! If your ppa now accepts you but they just want to offer you experience with no pay, minus minus minus minus.",Wed Jul 09 17:54:33 +0000 2025,54,272,en,13530,False,False,20,19,,[],,13530,54,False,False,75,183366,[],"Just in case you don't know. From the day you wear that Nysc khaki,your peace of mind don get minus 😭. If your ppa now rejects you, double minus! If your ppa now accepts you but they just want to offer you experience with no pay, minus minus minus minus."
36,Ade🥀,,Adesuwa____,Nigeria,Thu Jun 08 21:10:50 +0000 2017,1990,2017,232,66902,"When I finally make it big and start writing about all the struggles I went through in life, I’ll dedicate 5 chapters to my NYSC PPA alone.
I don’t think I cried this much in uni and pharmacy school was harddddddddd.",Thu Jul 24 20:14:25 +0000 2025,1,1,en,124,False,False,0,1,,[],,124,1,False,True,232,66902,[],"When I finally make it big and start writing about all the struggles I went through in life, I’ll dedicate 5 chapters to my NYSC PPA alone.
I don’t think I cried this much in uni and pharmacy school was harddddddddd."
37,HR Sis,https://t.co/nv0Yf0PY0n,seyithemie,Nigeria,Sat Mar 19 11:50:33 +0000 2016,94893,1087,1501,23551,"One way to get a good NYSC PPA is by sending out cold emails to organizations where you'd like to work/intern. In the email, sell yourself, current skill set &amp; willingness to learn. Who knows, you might just be having a great career start 😊",Fri Jul 21 09:15:50 +0000 2023,108,370,en,62439,True,False,4,24,,[],,62439,108,False,True,1501,23551,[],"One way to get a good NYSC PPA is by sending out cold emails to organizations where you'd like to work/intern. In the email, sell yourself, current skill set &amp; willingness to learn. Who knows, you might just be having a great career start 😊"
38,NYSC NDHQ,https://t.co/XlRVtEfbp8,officialnyscng,"Abuja, Nigeria",Tue Jul 03 13:36:02 +0000 2018,286848,124,2109,6945,"NYSC, NSCDC To Strengthen Existing Relationship 
https://t.co/midSCcGzJx https://t.co/LMZdB9KZ59",Thu Feb 02 21:46:14 +0000 2023,14,250,en,32596,False,False,2,16,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">",[],False,32596,14,False,False,2109,6945,"[<Video id=1621263560021053448>, <Photo id=1621263727214338048>, <Photo id=1621263735254818816>, <Photo id=1621263743844753413>]","NYSC, NSCDC To Strengthen Existing Relationship 
https://t.co/midSCcGzJx https://t.co/LMZdB9KZ59"
39,🌟Abba'$ Daught£r,https://t.co/OnTjzEE6sV,abiah_w,Peace,Wed Jul 01 07:03:54 +0000 2020,2433,1518,778,27483,"#Hiring 
Male NYSC members, with no PPA.
Location: Trans-Amadi, Port Harcourt.
Send CVs to 08089309561",Thu Jul 24 11:04:19 +0000 2025,2,0,en,179,False,False,0,1,,['Hiring'],,179,2,False,True,778,27483,[],"#Hiring 
Male NYSC members, with no PPA.
Location: Trans-Amadi, Port Harcourt.
Send CVs to 08089309561"
40,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81401,4,10419,61756,PPA REPOSTING LETTER FORMAT THROUGH LGI https://t.co/qiinjfbIGE,Wed Jul 16 07:16:20 +0000 2025,15,181,en,19050,True,False,0,4,,[],False,19050,15,False,False,10419,61756,[<Photo id=1945381970726297600>],PPA REPOSTING LETTER FORMAT THROUGH LGI https://t.co/qiinjfbIGE
41,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81401,4,10419,61756,Ppa reposting format https://t.co/QXCnAt2S06,Wed Jul 02 12:11:44 +0000 2025,44,497,en,36972,True,False,1,10,,[],False,36972,44,False,False,10419,61756,[<Photo id=1940382880288419840>],Ppa reposting format https://t.co/QXCnAt2S06
42,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81401,4,10419,61756,"*BATCH B, STREAM I 2025 PCMS* 

The NYSC remobilization process is meant for individuals who have already attended the orientation camp, completed all necessary registrations, but failed to report to their Place of Primary Assignment (PPA) after leaving camp (more than 3 months). https://t.co/MJl2zr24hn",Wed Jul 02 15:29:32 +0000 2025,28,278,en,34476,True,False,1,25,,[],False,34476,28,False,False,10419,61756,[<Photo id=1940432656430186496>],"*BATCH B, STREAM I 2025 PCMS* 

The NYSC remobilization process is meant for individuals who have already attended the orientation camp, completed all necessary registrations, but failed to report to their Place of Primary Assignment (PPA) after leaving camp (more than 3 months). portal Open for Remobilization open from tomorrow as announced 

While NYSC revalidation is a process that allows you to renew your registration details on the NYSC portal if you did not report to the orientation camp after getting your call-up letter, not deployed or attended camp but unable to register ( Revalidation is automatic and you be guided unto when it's time).

Also Registered PCMS with no call up number, await your call up number and green card when portal is open for Batch B Stream I, 2025

Read, react and share

NYSC360 ONLINE PLUG 🔌"
