Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
43,A Letter From JAGABAN,,ThatVyktur,Abuja/PH. Nigeria,Sun Jul 03 17:21:07 +0000 2011,23117,7872,8914,72123,"The National Security Adviser, Nuhu Ribadu, received former NYSC DG Maharazu Tsiga and 18 other rescued kidnap victims at the National Counter Terrorism Center. The rescue was coordinated by the NSA’s office, with support from the Service Chiefs. https://t.co/BW9ccuGAjW",Fri Apr 04 09:08:41 +0000 2025,17,19,en,1292,True,False,1,1,,[],False,1292,17,False,True,8914,72123,[<Video id=1908080274082009088>],"The National Security Adviser, Nuhu Ribadu, received former NYSC DG Maharazu Tsiga and 18 other rescued kidnap victims at the National Counter Terrorism Center. The rescue was coordinated by the NSA’s office, with support from the Service Chiefs. https://t.co/BW9ccuGAjW"
44,NYPD Chief of Department,,NYPDChiefOfDept,New York City,Tue Jun 24 19:54:16 +0000 2014,53896,565,2405,5896,"**UPDATE** Nilson Castillo, 21, #bronx has been APPREHENDED in regards to the robbery that occurred on 12/2/18 @ 3AM in front of 60 W182 St @NYPD46Pct. I want to thank the public who called @NYPDTips and the investigators working the case. https://t.co/qriRvmiPgJ",Fri Dec 07 20:05:26 +0000 2018,47,182,en,,False,False,14,33,,['bronx'],False,,47,False,False,2405,5896,[<Photo id=1071133597233364992>],"**UPDATE** Nilson Castillo, 21, #bronx has been APPREHENDED in regards to the robbery that occurred on 12/2/18 @ 3AM in front of 60 W182 St @NYPD46Pct. I want to thank the public who called @NYPDTips and the investigators working the case. https://t.co/qriRvmiPgJ"
45,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6874122,186056,190721,400032,"A prospective corps member, Iorliam Jennifer has been kidnapped on her way to NYSC orientation camp in Kebbi State https://t.co/Tn9w2U9PMQ",Thu Oct 21 11:34:31 +0000 2021,1355,1211,en,,True,False,110,102,,[],False,,1355,False,True,190721,400032,[<Photo id=1451149894459273220>],"A prospective corps member, Iorliam Jennifer has been kidnapped on her way to NYSC orientation camp in Kebbi State https://t.co/Tn9w2U9PMQ"
46,Kabir Dankasa 𝕏,,Kdankasa,Gusau Zamfara State.,Mon Nov 14 10:08:59 +0000 2016,5846,2800,3561,12374,"ZAMFARA GOVERNOR PAYS SOLIDARITY VISIT TO NYSC OVER ABDUCTION OF CORPS MEMBERS

Governor @daudalawal_ has expressed sympathy with NYSC over the kidnap of Prospective Corps Members in his State some months ago.

He shared his feelings today during his visit to the Director General https://t.co/gRkaDo883q",Thu Nov 02 20:35:36 +0000 2023,11,42,en,1384,False,False,0,1,,[],False,1384,11,False,True,3561,12374,"[<Photo id=1720177820935086080>, <Photo id=1720177829323665408>, <Photo id=1720177841227124736>, <Photo id=1720177851729592320>]","ZAMFARA GOVERNOR PAYS SOLIDARITY VISIT TO NYSC OVER ABDUCTION OF CORPS MEMBERS

Governor @daudalawal_ has expressed sympathy with NYSC over the kidnap of Prospective Corps Members in his State some months ago.

He shared his feelings today during his visit to the Director General https://t.co/gRkaDo883q"
47,Dami ❁💐.,https://t.co/4GNRCdMItK,GeeKinqest__,Mo man travel,Tue May 07 16:03:36 +0000 2013,11563,9728,1501,91215,"Wow, i never thought there’d come a day when page 56-58 of the NYSC handbook titled “Security Awareness and Education Handbook For Corps Members and Staff,” would come to be used. 
Anyways, these are precautions incase it’s a kidnap situation. https://t.co/ttJv8C9KhD",Wed Aug 07 16:29:11 +0000 2024,8,28,en,4085,False,False,0,1,,[],False,4085,8,False,False,1501,91215,[<Photo id=1821222056517586944>],"Wow, i never thought there’d come a day when page 56-58 of the NYSC handbook titled “Security Awareness and Education Handbook For Corps Members and Staff,” would come to be used. 
Anyways, these are precautions incase it’s a kidnap situation. https://t.co/ttJv8C9KhD"
48,Paradise Oforma,,OformaParadise,,Wed Oct 30 14:45:46 +0000 2019,2526,319,5135,13095,"Breaking:

IPOB Intelligence, M-Branch, Intercepts False Flag Operation Plotted By Nigerian Army To Kidnap NYSC Members Serving In Southeast,To Serve A Hatchet Agenda Of Blackmailing IPOB 

A disturbing report reaching Family Writers Press International has it that Nigerian Army https://t.co/GN4c9OoUyo",Sat Jun 15 18:10:18 +0000 2024,165,86,en,3737,True,False,3,1,,[],False,3737,165,False,False,5135,13095,[<Photo id=1802040948269973505>],"Breaking:

IPOB Intelligence, M-Branch, Intercepts False Flag Operation Plotted By Nigerian Army To Kidnap NYSC Members Serving In Southeast,To Serve A Hatchet Agenda Of Blackmailing IPOB 

A disturbing report reaching Family Writers Press International has it that Nigerian Army is plotting to kidnap NYSC members serving in Southeast, in similar fashion to that of Chibok girls case to be used for blackmailing IPOB.

According to the report made available to Family Writers Press International by the General Officer Commanding, GOC,  Eastern Security Network ESN, @MaziChinasaNwaoru, 
the IPOB intelligence unit, The M-Branch intercepted an SOS message sent to youth corpers serving in the region, alerting them of a plan by IPOB to kidnap them in a fashion similar to the Chibok girls abduction.

The report reads,

*""To Corpers actively serving in the East, South East region...*

The IO Nigerian Army said to inform you all corpers  that they intercepted intelligence from IPOB says that they're about to replicate the chibok kidnap incident but this time with Corpers not school students.
So as such be on guard, avoid wearing uniforms and moving in Corper groups.
Don't panic, just be on alert wherever you are.""

Reacting to the report, The GOC, Eastern Security Network, Mazi Chinasa Nworu vehemently denied the alleged false flag kidnap SOS message attributed to IPOB sent by the Nigerian Army to NYSC members in Southeast. 

He dismissed it as a propaganda rumour and another plot from the Nigerian military to destabilize Southeast region.

Saying further, Mazi Nwaoru noted that IPOB does not engage in criminality of any sort not alone such crime as kidnapping NYSC members serving in the region. 

He called on the public and NYSC members in Southeast to disregard the lies from the Nigerian Army. Saying, it's a false flag operation plot by the Nigerian Army to blackmail IPOB and ensure Southeast is kept in perpetual turmoil with insecurity.

His tweet reads,

""Note  - The above intelligence the military claim they intercepted from IPOB is completely false and another false flag operation waiting to be carried out in South east region.

The SOS message was  sent to all those serving in Anambra, Imo, Enugu and Abia etc.
The Nigerian military and government are now setting up another false flag operations they want use to destabilize south east, this time against the Nigerian youth corpers. We must all be on high alert"".

Family Writers Press International"
49,Mayor of Benue,,iam_JamesDaniel,"Federal Capital Territory, Nig",Wed Nov 29 03:31:25 +0000 2017,1950,1470,1138,8557,"NYSC corpers Kidnap update.

Uyoobong victor Udofia and Emmanuel  Emmanuel Esudue are both victims of the Zamfara state kidnap.

African Giant""#BONE ""Visa""""Arise TV""""Sterling""""Soma""TACHA THE BLOGGER""#IlebayeWithTartashe""2baba""#FreakyFriday""Adelabu""""Dangote""""Caicedo""KPLC"" #CHELUT"" https://t.co/CMdRN6yIdn",Fri Aug 25 22:39:45 +0000 2023,0,1,en,794,False,False,0,1,,"['BONE', 'IlebayeWithTartashe', 'FreakyFriday', 'CHELUT']",False,794,0,False,True,1138,8557,"[<Photo id=1695204309028265984>, <Photo id=1695204326703009792>]","NYSC corpers Kidnap update.

Uyoobong victor Udofia and Emmanuel  Emmanuel Esudue are both victims of the Zamfara state kidnap.

African Giant""#BONE ""Visa""""Arise TV""""Sterling""""Soma""TACHA THE BLOGGER""#IlebayeWithTartashe""2baba""#FreakyFriday""Adelabu""""Dangote""""Caicedo""KPLC"" #CHELUT"" https://t.co/CMdRN6yIdn"
50,TallJohn🌍,,JohnFanimokun,Nigeria,Thu May 12 17:50:21 +0000 2016,61440,802,11191,202119,"The National Security Adviser, Nuhu Ribadu, yesterday received the former DG of NYSC, Maharazu Tsiga, and 18 other rescued kidnap victims at the National Counter Terrorism Center.

Kudos to all parties who are involved in the rescue operation. https://t.co/7fNBEKnyc0",Fri Apr 04 08:26:14 +0000 2025,25,28,en,689,True,False,0,0,,[],False,689,25,False,True,11191,202119,[<Video id=1908073477292118016>],"The National Security Adviser, Nuhu Ribadu, yesterday received the former DG of NYSC, Maharazu Tsiga, and 18 other rescued kidnap victims at the National Counter Terrorism Center.

Kudos to all parties who are involved in the rescue operation. https://t.co/7fNBEKnyc0"
51,Channels Television,https://t.co/8UPmxt8H3Y,channelstv,Nigeria,Mon Mar 22 14:29:10 +0000 2010,7339222,191,147735,224048,"Bandits Kidnap Ex-NYSC DG, Others In Katsina

https://t.co/p6OLzTiB7n https://t.co/QxXScj170j",Thu Feb 06 09:21:05 +0000 2025,32,138,en,12042,True,False,5,15,,[],False,12042,32,False,False,147735,224048,[<Photo id=1887431303210893312>],"Bandits Kidnap Ex-NYSC DG, Others In Katsina

https://t.co/p6OLzTiB7n https://t.co/QxXScj170j"
52,WSVN 7 News,https://t.co/fx2A1LcmVr,wsvn,Miami / Fort Lauderdale,Wed Sep 17 16:23:47 +0000 2008,483568,858,48987,221310,"SCARY - Police in New York released video showing the frightening moment when a man grabbed a 3-year-old girl who was walking with her grandmother. Luckily good Samaritans stopped the kidnapping, and the suspect was later arrested.

MORE: https://t.co/wp78edDEeX https://t.co/G5SUtauq5X",Wed Oct 13 22:10:35 +0000 2021,72,181,en,,False,False,36,25,,[],False,,72,False,True,48987,221310,[<Video id=1448410721017024515>],"SCARY - Police in New York released video showing the frightening moment when a man grabbed a 3-year-old girl who was walking with her grandmother. Luckily good Samaritans stopped the kidnapping, and the suspect was later arrested.

MORE: https://t.co/wp78edDEeX https://t.co/G5SUtauq5X"
53,Yahaya Sani A,,YahayaSaniA,"Abuja, Nigeria",Sat Mar 14 21:09:35 +0000 2015,3620,2250,2859,16161,"Yesterday, the NSA received 19 rescued kidnap victims, including former NYSC Director General Maharazu Tsiga, at the National Counter Terrorism Centre. The successful rescue was a result of coordinated efforts between the NSA’s office and security chiefs. https://t.co/Mrz5CTih5X",Fri Apr 04 08:34:59 +0000 2025,20,20,en,716,True,False,0,0,,[],False,716,20,False,False,2859,16161,[<Video id=1908075640781164544>],"Yesterday, the NSA received 19 rescued kidnap victims, including former NYSC Director General Maharazu Tsiga, at the National Counter Terrorism Centre. The successful rescue was a result of coordinated efforts between the NSA’s office and security chiefs. https://t.co/Mrz5CTih5X"
54,𓃵Khalifa_Retweets™,,slowrexy,abuja/nigeria,Tue Jul 12 14:12:03 +0000 2011,5528,4228,1886,129377,"The National Security Adviser received former NYSC DG Maharazu Tsiga and 18 other rescued kidnap victims at the National Counter Terrorism Center. The rescue resulted from coordinated efforts between the NSA’s office and Service Chiefs. During the handover, Ribadu praised https://t.co/Hw4pZVLkAo",Fri Apr 04 08:31:00 +0000 2025,22,18,en,390,False,False,0,0,,[],False,390,22,False,True,1886,129377,[<Video id=1908074736598265856>],"The National Security Adviser received former NYSC DG Maharazu Tsiga and 18 other rescued kidnap victims at the National Counter Terrorism Center. The rescue resulted from coordinated efforts between the NSA’s office and Service Chiefs. During the handover, Ribadu praised security forces and intelligence agencies, reaffirming the government’s commitment to national security. He emphasized ongoing rescue operations and vowed to pursue and punish those responsible for the kidnappings."
55,Idan Saint Matolozo,https://t.co/q5i8PtWz5Y,famzytheDJ,"Emirates Stadium, N5",Fri Jan 04 10:50:15 +0000 2019,1249,1974,581,91672,NYSC say make you hold your ransom in case dem kidnap you and make you no make mistake to call them instead of your family 🤣🤣🤣,Thu Jun 05 10:48:17 +0000 2025,0,4,en,121,False,False,0,1,,[],,121,0,False,False,581,91672,[],NYSC say make you hold your ransom in case dem kidnap you and make you no make mistake to call them instead of your family 🤣🤣🤣
56,CNN,https://t.co/imGp4Ieixi,CNN,,Fri Feb 09 00:35:02 +0000 2007,63605147,1049,190632,424801,"A woman escaped abduction in New Jersey after a ‘year-long nightmare’ across several states, authorities say. The suspect is now charged with kidnapping https://t.co/qxNvFq6LqB https://t.co/Bwz6JC2x31",Sun Feb 19 14:35:52 +0000 2023,47,332,en,265796,True,False,7,40,,[],False,265796,47,False,False,190632,424801,[<Video id=1627314855526154243>],"A woman escaped abduction in New Jersey after a ‘year-long nightmare’ across several states, authorities say. The suspect is now charged with kidnapping https://t.co/qxNvFq6LqB https://t.co/Bwz6JC2x31"
57,Oguntoye Opeyemi,,Equityoyo,"Lagos, Nigeria",Mon Apr 13 15:48:28 +0000 2015,16803,1505,12676,138841,"NSA Ribadu Oversees Rescue of 19 Kidnap Victims, Vows Justice for Perpetrators

In a powerful demonstration of Nigeria's renewed security strategy, National Security Adviser Mallam Nuhu Ribadu yesterday welcomed 19 rescued kidnap victims, including former NYSC Director General https://t.co/meatZ4fRNI",Fri Apr 04 08:40:14 +0000 2025,22,20,en,1077,True,False,1,0,,[],False,1077,22,False,False,12676,138841,[<Video id=1908076395097415680>],"NSA Ribadu Oversees Rescue of 19 Kidnap Victims, Vows Justice for Perpetrators

In a powerful demonstration of Nigeria's renewed security strategy, National Security Adviser Mallam Nuhu Ribadu yesterday welcomed 19 rescued kidnap victims, including former NYSC Director General Maharazu Tsiga, during an emotional ceremony at the National Counter Terrorism Center in Abuja. The successful operation marks another milestone in the federal government's relentless campaign against insecurity.

The rescue mission, orchestrated through meticulous coordination between the Office of the National Security Adviser and security chiefs, reflects the Tinubu administration's commitment to protecting Nigerian lives. Ribadu praised the security forces for their precision work, revealing this operation as part of an ongoing, discreet campaign that has quietly secured numerous rescues across the country.

With visible emotion, the NSA reassured Nigerians that ""those perpetrators will pay dearly"" for their crimes, emphasizing that security forces would pursue criminal elements without respite. His words carried the weight of a government determined to dismantle kidnapping networks piece by piece. ""This work is continuous,"" Ribadu stated, ""and we will not rest until every Nigerian is safe.""

The ceremony highlighted more than just a successful operation - it showcased a security architecture being rebuilt for effectiveness. Ribadu's presence symbolized the administration's hands-on approach, while his tribute to the security forces recognized their sacrifices. Most importantly, the event marked the restoration of hope for families torn apart by kidnappings."
58,Okikeamaka1,,GabrielChukwue6,The world,Wed Mar 08 20:12:14 +0000 2017,5259,767,905,166421,"Breaking:

IPOB Intelligence, M-Branch, Intercepts False Flag Operation Plotted By Nigerian Army To Kidnap NYSC Members Serving In Southeast,To Serve A Hatchet Agenda Of Blackmailing IPOB 

A disturbing report reaching Family Writers Press International has it that Nigerian Army https://t.co/dJvkaz0Gi6",Wed Jun 19 03:11:27 +0000 2024,6,2,en,88,False,False,0,0,,[],False,88,6,False,False,905,166421,[<Photo id=1803264299265146880>],"Breaking:

IPOB Intelligence, M-Branch, Intercepts False Flag Operation Plotted By Nigerian Army To Kidnap NYSC Members Serving In Southeast,To Serve A Hatchet Agenda Of Blackmailing IPOB 

A disturbing report reaching Family Writers Press International has it that Nigerian Army https://t.co/dJvkaz0Gi6"
59,Emeka Gift Official,https://t.co/R3TIiPyelc,EmekaGift100,,Wed Nov 03 16:43:59 +0000 2021,76457,1354,31835,61147,"Breaking:

IPOB Intelligence, M-Branch, Intercepts False Flag Operation Plotted By Nigerian Army To Kidnap NYSC Members Serving In Southeast,To Serve A Hatchet Agenda Of Blackmailing IPOB 

A disturbing report reaching Family Writers Press International has it that Nigerian Army https://t.co/p20daLt4uj",Sat Jun 15 17:49:23 +0000 2024,506,319,en,4249,True,False,3,8,,[],False,4249,506,False,False,31835,61147,[<Photo id=1802035687341936640>],"Breaking:

IPOB Intelligence, M-Branch, Intercepts False Flag Operation Plotted By Nigerian Army To Kidnap NYSC Members Serving In Southeast,To Serve A Hatchet Agenda Of Blackmailing IPOB 

A disturbing report reaching Family Writers Press International has it that Nigerian Army is plotting to kidnap NYSC members serving in Southeast, in similar fashion to that of Chibok girls case to be used for blackmailing IPOB.

According to the report made available to Family Writers Press International by the General Officer Commanding, GOC,  Eastern Security Network ESN, @MaziChinasaNwaoru, 
the IPOB intelligence unit, The M-Branch intercepted an SOS message sent to youth corpers serving in the region, alerting them of a plan by IPOB to kidnap them in a fashion similar to the Chibok girls abduction.

The report reads,

*""To Corpers actively serving in the East, South East region...*

The IO Nigerian Army said to inform you all corpers  that they intercepted intelligence from IPOB says that they're about to replicate the chibok kidnap incident but this time with Corpers not school students.
So as such be on guard, avoid wearing uniforms and moving in Corper groups.
Don't panic, just be on alert wherever you are.""

Reacting to the report, The GOC, Eastern Security Network, Mazi Chinasa Nworu vehemently denied the alleged false flag kidnap SOS message attributed to IPOB sent by the Nigerian Army to NYSC members in Southeast. 

He dismissed it as a propaganda rumour and another plot from the Nigerian military to destabilize Southeast region.

Saying further, Mazi Nwaoru noted that IPOB does not engage in criminality of any sort not alone such crime as kidnapping NYSC members serving in the region. 

He called on the public and NYSC members in Southeast to disregard the lies from the Nigerian Army. Saying, it's a false flag operation plot by the Nigerian Army to blackmail IPOB and ensure Southeast is kept in perpetual turmoil with insecurity.

His tweet reads,

""Note  - The above intelligence the military claim they intercepted from IPOB is completely false and another false flag operation waiting to be carried out in South east region.

The SOS message was  sent to all those serving in Anambra, Imo, Enugu and Abia etc.
The Nigerian military and government are now setting up another false flag operations they want use to destabilize south east, this time against the Nigerian youth corpers. We must all be on high alert"".

Family Writers Press International"
60,The Whistler Newspaper,https://t.co/0689EoJqe8,TheWhistlerNG,Nigeria,Tue Jul 07 15:48:07 +0000 2015,33615,131,10555,103027,NYSC Member Who Faked His Kidnap To Test Girlfriend's Love Arrested By Police In Abuja https://t.co/CFzGFJgABf,Wed Mar 20 16:24:34 +0000 2024,0,1,en,116,True,False,0,0,,[],False,116,0,False,True,10555,103027,[<Video id=1770486018795319296>],NYSC Member Who Faked His Kidnap To Test Girlfriend's Love Arrested By Police In Abuja https://t.co/CFzGFJgABf
61,🇳🇬Dark_Man𝕏,,Dark_Margwa,Nigeria,Tue May 10 07:51:22 +0000 2022,2267,2863,717,15572,"Even NYSC know say them go kidnap Corp Members, E be like kidnapping don turn to licensed business in Nigeria 😭😭😭

Kiddnappers are demanding 65million naira for the remaining victims and Nigerian government didn't say anything yet or track the kiddnappers what a country 😭 😭 https://t.co/EdpKj9yDxT",Sun Jan 14 15:38:45 +0000 2024,0,2,en,134,False,False,0,0,,[],False,134,0,False,True,717,15572,[<Photo id=1746557467553681408>],"Even NYSC know say them go kidnap Corp Members, E be like kidnapping don turn to licensed business in Nigeria 😭😭😭

Kiddnappers are demanding 65million naira for the remaining victims and Nigerian government didn't say anything yet or track the kiddnappers what a country 😭 😭 https://t.co/EdpKj9yDxT"
62,Frankleo,,Iamfrankleo,,Mon Aug 09 07:45:03 +0000 2010,553,380,934,22232,"ON KIDNAP OF NYSC MEMBERS:

“Government anywhere in the world does not pay ransom, if that is the action they want government to take. Because it is antithetical to the aims of government. Government wants to crush insecurity. When you pay ransom, what do you think they do with https://t.co/iRYUlakmjb",Thu Sep 14 15:39:52 +0000 2023,0,0,en,47,False,False,0,1,,[],False,47,0,False,False,934,22232,[<Photo id=1702346358332575744>],"ON KIDNAP OF NYSC MEMBERS:

“Government anywhere in the world does not pay ransom, if that is the action they want government to take. Because it is antithetical to the aims of government. Government wants to crush insecurity. When you pay ransom, what do you think they do with https://t.co/iRYUlakmjb"
63,CRIMEWATCH AFRICA 🌍💚,,CRIMEWATCHA_R,"Federal Capital Territory, Nig",Tue Mar 24 21:26:52 +0000 2015,87,414,1183,8233,"Gunmen kidnap eight NYSC members in Zamfara
https://t.co/CCa0hyib6W https://t.co/nJ7FUc9NnZ",Mon Aug 28 12:13:36 +0000 2023,0,0,en,14,False,False,0,0,,[],False,14,0,False,True,1183,8233,[<Photo id=1696133931081371648>],"Gunmen kidnap eight NYSC members in Zamfara
https://t.co/CCa0hyib6W https://t.co/nJ7FUc9NnZ"
64,Hussaini Babila,https://t.co/E0L6T387Vt,HussainiBabila,Nigeria,Sat Sep 10 20:51:12 +0000 2022,8106,5420,1570,13110,NYSC Member Who Faked His Kidnap To Test Girlfriend's Love Arrested By Police In Abuja😅 https://t.co/PHwlunATBD,Wed Mar 20 20:35:32 +0000 2024,0,0,en,120,False,False,0,0,,[],False,120,0,False,True,1570,13110,"[<Photo id=1770549576119832576>, <Photo id=1770549730415681536>, <Photo id=1770549581274550273>]",NYSC Member Who Faked His Kidnap To Test Girlfriend's Love Arrested By Police In Abuja😅 https://t.co/PHwlunATBD
65,Mayor of Benue,,iam_JamesDaniel,"Federal Capital Territory, Nig",Wed Nov 29 03:31:25 +0000 2017,1950,1470,1138,8557,"NYSC corpers Kidnap update.

Here is SABANA ANYAEWE IKAN,  she is amongst those Kidnapped NYSC prospective corp members in Zamfara state.

African Giant""#BONE ""Visa""""Arise TV""""Sterling""""Soma""TACHA THE BLOGGER""#IlebayeWithTartashe""2baba""#FreakyFriday""Adelabu""""Dangote""""Caicedo""KPLC https://t.co/6nkQHXe9Ns",Fri Aug 25 22:34:05 +0000 2023,0,0,en,703,False,False,0,3,,"['BONE', 'IlebayeWithTartashe', 'FreakyFriday']",False,703,0,False,True,1138,8557,[<Photo id=1695202897124786179>],"NYSC corpers Kidnap update.

Here is SABANA ANYAEWE IKAN,  she is amongst those Kidnapped NYSC prospective corp members in Zamfara state.

African Giant""#BONE ""Visa""""Arise TV""""Sterling""""Soma""TACHA THE BLOGGER""#IlebayeWithTartashe""2baba""#FreakyFriday""Adelabu""""Dangote""""Caicedo""KPLC https://t.co/6nkQHXe9Ns"
66,The Nation Nigeria,https://t.co/BWCyk6RZH0,TheNationNews,"Lagos, Nigeria",Mon Oct 26 13:46:10 +0000 2009,2663559,422,82235,431869,JUST IN: Gunmen kidnap former NYSC DG in Katsina https://t.co/Rejl8BaMVp https://t.co/RgmaDCV674,Thu Feb 06 10:01:06 +0000 2025,3,29,en,4003,True,False,0,3,,[],False,4003,3,False,True,82235,431869,[<Photo id=1887441368559067137>],JUST IN: Gunmen kidnap former NYSC DG in Katsina https://t.co/Rejl8BaMVp https://t.co/RgmaDCV674
67,Nigeria Info FM 99.3,https://t.co/ezDOi9V9pZ,NigeriainfoFM,Lagos,Wed Sep 28 09:49:26 +0000 2011,1232451,708,24850,239922,"Ododo gets fresh N3bn for Kogi Govt House Renovation. He spent N2.29bn on it in 2024.
📌Who’s holding the Kogi govt to account?

Bandits kidnap former NYSC DG, retired Brig Gen Tsiga, and others.
📌What are your thoughts?

Abducted Nigerian lawmaker found dead
📌How many more https://t.co/GGYY86WlwP",Thu Feb 06 13:59:15 +0000 2025,1,1,en,799,True,False,0,2,,"['NigeriaInfoHF', 'NigeriaInfoFM993']",False,799,1,False,True,24850,239922,"[<Photo id=1887500899968237568>, <Photo id=1887501016054079488>]","Ododo gets fresh N3bn for Kogi Govt House Renovation. He spent N2.29bn on it in 2024.
📌Who’s holding the Kogi govt to account?

Bandits kidnap former NYSC DG, retired Brig Gen Tsiga, and others.
📌What are your thoughts?

Abducted Nigerian lawmaker found dead
📌How many more have to die for South East Gov’s to take insecurity seriously?

👉@mimieyo will be taking your reactions from 3pm

#NigeriaInfoHF | 
Join the conversation:

📻 https://t.co/dEdf9W5uh7
☎02012770993
☎02014657190 (Female Only)
📩 08095975805

#NigeriaInfoFM993"
68,Instablog9ja,https://t.co/fmwZQBKklx,instablog9ja,Earth,Sat Jul 16 19:12:15 +0000 2016,5763445,41,133827,181949,K1dnapped NYSC corp member regains freedom https://t.co/77tWZiJ3hG,Fri Mar 21 11:50:25 +0000 2025,448,1888,en,152533,True,False,30,70,,[],False,152533,448,False,True,133827,181949,[<Video id=1903026677602496512>],K1dnapped NYSC corp member regains freedom https://t.co/77tWZiJ3hG
69,victorythecreator,https://t.co/fa32dMJujm,saint__victory,,Thu Apr 02 17:19:09 +0000 2015,340,430,220,7883,"Omo
I Dey see one FUTA boy weh I know for people WhatsApp status. Say dem kidnap am?!?!?! Na NYSC e dey go oo. Wtf",Sat Nov 04 07:10:09 +0000 2023,0,1,en,191,False,False,0,3,,[],,191,0,False,False,220,7883,[],"Omo
I Dey see one FUTA boy weh I know for people WhatsApp status. Say dem kidnap am?!?!?! Na NYSC e dey go oo. Wtf"
70,Lawrence,,EkunweL,England,Wed Sep 12 14:15:22 +0000 2018,1011,954,91,24397,"Many young Nigerians travel on terrible roads to camps with the risk of kidnap or death by accident, NYSC will never issue you the right size of uniforms or shoes even after filling up forms online, but this is the bright idea NYSC is focusing on?",Wed Aug 02 13:17:08 +0000 2023,7,5,en,952,False,False,0,2,,[],,952,7,False,True,91,24397,[],"Many young Nigerians travel on terrible roads to camps with the risk of kidnap or death by accident, NYSC will never issue you the right size of uniforms or shoes even after filling up forms online, but this is the bright idea NYSC is focusing on?"
71,New York Post,https://t.co/PwCuyvAYAJ,nypost,"New York, NY",Tue Nov 18 19:46:36 +0000 2008,3481658,10169,615857,761002,Cop shot kidnapping suspect in head to free therapist held hostage https://t.co/SAG8N5EHUm https://t.co/WgvJ6f5yaN,Thu Jul 07 19:50:09 +0000 2022,22,172,en,,True,False,4,34,,[],False,,22,False,True,615857,761002,[<Photo id=1545133083275546626>],Cop shot kidnapping suspect in head to free therapist held hostage https://t.co/SAG8N5EHUm https://t.co/WgvJ6f5yaN
72,AG,https://t.co/1PTIWbMsvE,AGHamilton29,,Tue Feb 23 18:32:47 +0000 2010,204706,1352,5830,99475,"The monsters at @NYSDEC broke into this home, kidnapped beloved family pets, and then murdered them based on the excuse they wanted to test them for rabies. 

An infuriating abuse of government power. https://t.co/6FHWgIlnA1",Sat Nov 02 14:04:11 +0000 2024,413,1881,en,185179,True,False,27,91,,[],False,185179,413,False,True,5830,99475,[<Photo id=1852713315941638144>],"The monsters at @NYSDEC broke into this home, kidnapped beloved family pets, and then murdered them based on the excuse they wanted to test them for rabies. 

An infuriating abuse of government power. https://t.co/6FHWgIlnA1"
73,Vanguard Newspapers,https://t.co/Pk24uDJaWo,vanguardngrnews,Nigeria,Thu May 14 11:36:29 +0000 2009,4982714,2620,239546,797477,People Talk: NYSC members' kidnap: Should corps members be posted outside their zone of origin? https://t.co/rZ8vDBZoiH,Sun Sep 24 12:26:28 +0000 2023,4,32,en,7580,True,False,1,4,,[],False,7580,4,False,True,239546,797477,[<Video id=1705920811607945216>],People Talk: NYSC members' kidnap: Should corps members be posted outside their zone of origin? https://t.co/rZ8vDBZoiH
74,spoonzzRMFC🤍,,olabiyi42,,Thu Apr 30 20:54:39 +0000 2015,1278,1292,791,25954,"Nigeria has to be one of the worse countries out there in terms of insecurities, now dem don kidnap my neighbor sister on her way to where was she posted for NYSC, on top sey she wan serve her father's land.....kidnappers now dey ask for 5M for this economic hardship 🤦‍♂️🤦‍♂️",Wed Jan 22 07:35:37 +0000 2025,6,5,en,3548,False,False,1,4,,[],,3548,6,False,True,791,25954,[],"Nigeria has to be one of the worse countries out there in terms of insecurities, now dem don kidnap my neighbor sister on her way to where was she posted for NYSC, on top sey she wan serve her father's land.....kidnappers now dey ask for 5M for this economic hardship 🤦‍♂️🤦‍♂️"
75,GIDI,https://t.co/2d0E8WDhg4,Gidi_Traffic,Omni,Fri Sep 23 21:09:00 +0000 2011,1957949,2540,159276,1040965,"Zamfara Kidnap

Here is Glory Etukudo Thomas. She is amongst the 15 Kidnapped NYSC Corp members in Zamfara state, traveling with an AKTC bus from Akwa Ibom State to Sokoto state. 

She is a Graduate of Heritage Polytechnic Eket.

Her Adductors are asking for N4M. 

#NYSC
- https://t.co/ItDdG2kGal",Thu Aug 31 09:51:51 +0000 2023,13,19,en,3490,True,False,0,1,,['NYSC'],False,3490,13,False,True,159276,1040965,[<Photo id=1697185410953207808>],"Zamfara Kidnap

Here is Glory Etukudo Thomas. She is amongst the 15 Kidnapped NYSC Corp members in Zamfara state, traveling with an AKTC bus from Akwa Ibom State to Sokoto state. 

She is a Graduate of Heritage Polytechnic Eket.

Her Adductors are asking for N4M. 

#NYSC
- @SamzyVG"
