Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
294,Freeman Abraham,,Freeman_ab_dice,"Adamawa, Nigeria",Mon Apr 01 11:17:31 +0000 2019,1189,1922,38,696,"@nysc360 Rest in peace Mr President, and thank you for everything you've done for our dear nation.",Sun Jul 13 19:58:39 +0000 2025,0,3,en,765,False,False,0,0,,[],,765,0,False,True,38,696,[],"@nysc360 Rest in peace Mr President, and thank you for everything you've done for our dear nation."
295,Dammy🌪️,,DamilolaQween,,Wed Jan 22 17:08:08 +0000 2020,104,181,95,5082,@nysc360 They should better rescind their decision ooo😭😔,Wed Jul 16 14:42:48 +0000 2025,0,2,en,580,False,False,0,0,,[],,580,0,False,False,95,5082,[],@nysc360 They should better rescind their decision ooo😭😔
296,Dapography,,realdapographyy,"Ibadan, Nigeria",Tue Dec 19 23:27:23 +0000 2023,774,473,176,4505,"@nysc360 Are you medically fit? Just select No, if you don't want to go to a faaaaar state",Mon Jul 14 15:33:03 +0000 2025,0,12,en,2271,True,False,0,4,,[],,2271,0,False,False,176,4505,[],"@nysc360 Are you medically fit? Just select No, if you don't want to go to a faaaaar state"
297,Timtof,,Tough_timi,,Wed Aug 28 09:13:27 +0000 2024,96,1384,170,2507,@nysc360 No sleep on that first day of registration,Mon Jul 14 15:49:29 +0000 2025,0,4,en,815,False,False,0,1,,[],,815,0,False,False,170,2507,[],@nysc360 No sleep on that first day of registration
298,Shodimu Gideon,,gideonboss22,,Mon Aug 26 03:34:19 +0000 2024,33,149,31,200,@nysc360 This message no clear ooo,Mon Jul 21 14:36:28 +0000 2025,0,2,en,577,False,False,0,1,,[],,577,0,False,False,31,200,[],@nysc360 This message no clear ooo
299,😊🛐,,Big_basit,,Fri Jul 26 10:49:30 +0000 2024,85,428,79,2125,@nysc360 Active,Fri Jul 18 18:31:03 +0000 2025,0,2,en,1437,False,False,0,0,,[],,1437,0,False,True,79,2125,[],@nysc360 Active
300,DEU CA LION🕸️,https://t.co/SnYRMWRjfB,Deucalion_xix,"San Francisco, CA",Wed Jan 22 15:44:10 +0000 2020,286,334,254,1738,@nysc360 @RufaiAbdulfatai If by Monday you haven’t changed that your pin tweet to batch B registration date I go hire OS make dem come comot ur boxer for night.,Sat Jul 12 07:47:35 +0000 2025,1,6,en,1304,False,False,0,0,,[],,1304,1,False,True,254,1738,[],@nysc360 @RufaiAbdulfatai If by Monday you haven’t changed that your pin tweet to batch B registration date I go hire OS make dem come comot ur boxer for night.
301,Anony_mous 🐐,,AfolabiAkiode,Beyond these four walls.,Thu Aug 29 16:42:08 +0000 2019,665,880,316,11193,"@nysc360 Batch B orientation time table asap, I don too tey for this house God abeg 😪",Wed Jul 16 20:40:09 +0000 2025,0,9,en,1639,False,False,0,5,,[],,1639,0,False,False,316,11193,[],"@nysc360 Batch B orientation time table asap, I don too tey for this house God abeg 😪"
302,VX0I0XV,,_vxoioxv_,Άδης,Thu May 08 09:06:29 +0000 2025,45,252,31,632,@nysc360 On top arrears?,Thu Jul 17 18:11:35 +0000 2025,0,2,en,895,False,False,0,1,,[],,895,0,False,True,31,632,[],@nysc360 On top arrears?
303,Comrade.Herlerdy❣️,,Herlerdy01,Nigeria,Wed Sep 08 23:23:09 +0000 2021,57,115,8,193,"@nysc360 Hmmm 🤔, we kuku don't understand how NYSC designed there programme again, Imagine some are seeing call up number while some are still stuck with Batch B.
No official press release to address that and no specific date for camp yet. Let keep observing 😎",Sat Jul 19 07:38:29 +0000 2025,4,28,en,5640,False,False,0,3,"<Place id=""01cba65c41c20b24"" name=""Ilorin"">",[],,5640,4,False,False,8,193,[],"@nysc360 Hmmm 🤔, we kuku don't understand how NYSC designed there programme again, Imagine some are seeing call up number while some are still stuck with Batch B.
No official press release to address that and no specific date for camp yet. Let keep observing 😎"
304,Soundgod995,,Idrieszc,"Lagos, Nigeria",Sun Jun 18 01:25:18 +0000 2017,418,398,7,3318,"@nysc360 Sharp👀…

Who no go, No go know.",Fri Jul 11 18:45:33 +0000 2025,0,2,en,455,False,False,0,0,,[],,455,0,False,True,7,3318,[],"@nysc360 Sharp👀…

Who no go, No go know."
305,Fin,,Basiljair0,,Mon Sep 21 18:09:41 +0000 2015,31,208,11,313,@nysc360 From Batch A stream II to Batch B stream I still nothing have show. Pls what is happening?,Fri Jul 18 10:44:41 +0000 2025,0,5,en,1663,False,False,0,3,,[],,1663,0,False,False,11,313,[],@nysc360 From Batch A stream II to Batch B stream I still nothing have show. Pls what is happening?
306,Tayo,https://t.co/bUqa1eAtkI,Tayoismyname,Nigeria,Wed May 06 13:15:14 +0000 2020,738,542,399,12051,"@nysc360 Safety first.
Care for your belongings.
Participate in what you can.
Make friends and connections.
Make memories, take pictures and videos.
Be financially ready. Hold money o.
Don't get carried away by emotions.

You can only experience camping once in your lifetime. 
Have fun.",Fri Jul 11 19:00:04 +0000 2025,1,6,en,1455,False,False,0,1,,[],,1455,1,False,True,399,12051,[],"@nysc360 Safety first.
Care for your belongings.
Participate in what you can.
Make friends and connections.
Make memories, take pictures and videos.
Be financially ready. Hold money o.
Don't get carried away by emotions.

You can only experience camping once in your lifetime. 
Have fun."
307,sani Suleman isah,,sani_suleman_,Nigeria,Sun Sep 11 22:32:04 +0000 2022,1222,2922,400,4451,@nysc360 Get money in ur hand!,Mon Jul 14 14:44:13 +0000 2025,0,4,en,662,False,False,0,0,,[],,662,0,False,True,400,4451,[],@nysc360 Get money in ur hand!
308,Emmanuel Chinonso◽,https://t.co/PlVd8HLc0I,Iamnonso_emmy,"Port Harcourt, Nigeria",Wed May 15 23:56:57 +0000 2019,1617,1925,690,18033,@nysc360 @king_elevate so are u implying that we're going to camp on the 30th,Mon Jul 21 11:16:55 +0000 2025,0,2,en,332,False,False,0,1,,[],,332,0,False,False,690,18033,[],@nysc360 @king_elevate so are u implying that we're going to camp on the 30th
309,Ndiana Obot,,ObotNdiana71999,,Mon Jul 31 12:28:02 +0000 2023,1198,5327,551,5820,@nysc360 Did Buhari have NYSC certificate 🥺,Mon Jul 14 17:14:56 +0000 2025,2,3,en,941,False,False,0,0,,[],,941,2,False,False,551,5820,[],@nysc360 Did Buhari have NYSC certificate 🥺
310,Babs Jnr2️⃣4️⃣,,BabsJnr10,,Thu Jun 04 20:41:24 +0000 2020,321,281,88,6197,@nysc360 I raise you 8am - 10pm make I still dey ppa by this time of the day😞🥹,Tue Jul 08 20:36:31 +0000 2025,1,13,en,5544,False,False,0,3,,[],,5544,1,False,False,88,6197,[],@nysc360 I raise you 8am - 10pm make I still dey ppa by this time of the day😞🥹
311,The boy from trenches 💥📍🔴🔞,,TrenchesBoy_,Earth,Sat Sep 10 22:24:42 +0000 2022,623,1190,60,1437,@nysc360 So no online registration until batch C?,Sat Jul 19 10:19:06 +0000 2025,0,4,en,1674,False,False,0,2,,[],,1674,0,False,True,60,1437,[],@nysc360 So no online registration until batch C?
312,Uche Prosper,,UcheProsper15,planet Earth,Wed Oct 30 09:29:56 +0000 2019,204,236,55,3371,@nysc360 If you are not strong no near camp,Mon Jul 14 15:57:05 +0000 2025,0,2,en,538,False,False,0,0,,[],,538,0,False,False,55,3371,[],@nysc360 If you are not strong no near camp
313,Moon's 🌙,,Ere_Valatino,"Coal City, IL",Wed Oct 28 09:11:49 +0000 2020,322,346,73,2487,@nysc360 Na only CRS una dey teach....,Sat Jul 12 13:24:45 +0000 2025,0,2,en,395,False,False,0,0,,[],,395,0,False,False,73,2487,[],@nysc360 Na only CRS una dey teach....
314,🅾️ŁŮMĮÐĘ,,OLUsplend1d,Inside Life 📍,Tue Jun 02 14:46:37 +0000 2020,238,335,283,6337,@nysc360 Ain’t just ready to use another 3+ month @ home  fgs 🤲🏾,Tue Jul 15 16:22:36 +0000 2025,0,3,en,1077,False,False,0,0,,[],,1077,0,False,True,283,6337,[],@nysc360 Ain’t just ready to use another 3+ month @ home  fgs 🤲🏾
315,🅾️ŁŮMĮÐĘ,,OLUsplend1d,Inside Life 📍,Tue Jun 02 14:46:37 +0000 2020,238,335,283,6337,"@nysc360 Abeg tell blessing to open that gate 
I wan check something",Thu Jul 17 19:26:30 +0000 2025,0,2,en,1695,False,False,0,0,,[],,1695,0,False,True,283,6337,[],"@nysc360 Abeg tell blessing to open that gate 
I wan check something"
316,Graduate 🎓,https://t.co/1hDa8yxma2,Alexandaaahh,"Enugu, Nigeria",Thu Jan 28 08:19:16 +0000 2021,5067,1992,3130,106324,@nysc360 Good morning,Wed Jul 16 10:20:08 +0000 2025,0,2,en,426,False,False,0,0,,[],,426,0,False,True,3130,106324,[],@nysc360 Good morning
317,👑,,sleek4ever,"Abuja, NG",Tue Jan 18 19:21:18 +0000 2022,1074,1117,68,8584,"@nysc360 Good evening ooo, we aktive",Fri Jul 18 19:18:54 +0000 2025,0,2,en,927,False,False,0,0,,[],,927,0,False,False,68,8584,[],"@nysc360 Good evening ooo, we aktive"
318,Mee7🧞‍♂️,,PreciousAdeyey6,"Akure, Nigeria",Tue May 12 09:27:09 +0000 2020,86,467,93,4332,@nysc360 What's PCM,Tue Jul 15 13:58:11 +0000 2025,0,1,et,395,False,False,0,3,,[],,395,0,False,False,93,4332,[],@nysc360 What's PCM
319,Babs Jnr2️⃣4️⃣,,BabsJnr10,,Thu Jun 04 20:41:24 +0000 2020,321,281,88,6197,@nysc360 Say congratulations to me joor😂🎉,Sat Jul 12 09:56:16 +0000 2025,0,2,en,895,False,False,0,1,,[],,895,0,False,False,88,6197,[],@nysc360 Say congratulations to me joor😂🎉
320,Mo rule 🐐,,FAiradion,Somewhere around you,Sun May 30 14:46:41 +0000 2021,203,903,123,13380,@nysc360 @nysc360 na my arrears matter I want dey hear now,Fri Jul 11 19:08:14 +0000 2025,0,2,en,987,False,False,0,0,,[],,987,0,False,False,123,13380,[],@nysc360 @nysc360 na my arrears matter I want dey hear now
321,Monako💎,https://t.co/GnfdF6crmz,sokenu01,"Lagos, Nigeria",Thu Oct 29 23:52:32 +0000 2020,1511,1180,169,6032,"@nysc360 By 12am on the day of registration, start your registration yourself. Be there till site function well",Mon Jul 14 14:46:57 +0000 2025,1,17,en,2928,False,False,0,2,,[],,2928,1,False,True,169,6032,[],"@nysc360 By 12am on the day of registration, start your registration yourself. Be there till site function well"
322,TEMILOLUWA (T.) AGBENIGA,,AgbenigaTe25055,,Mon Aug 12 16:26:45 +0000 2024,6,55,2,60,@nysc360 Chaiii,Sat Jul 19 10:23:18 +0000 2025,0,4,hi,1102,False,False,0,0,,[],,1102,0,False,False,2,60,[],@nysc360 Chaiii
323,PureHeart❤️,,Dolcezza111,Ekiti,Tue Jul 21 19:39:46 +0000 2015,1290,2891,345,28843,@nysc360 Abegi shift,Sun Jul 13 17:54:07 +0000 2025,0,2,de,287,False,False,0,0,,[],,287,0,False,False,345,28843,[],@nysc360 Abegi shift
324,DR. CREDODO🥷🏿,https://t.co/P3V6cA9JO5,DrCredodo,Somewhere in ᘺ𝕖𝕓3 🕸️ 🌏,Sun May 07 06:15:25 +0000 2023,1549,2450,224,1659,@nysc360 See my mate🙂‍↔️🙂‍↔️🙂‍↔️,Thu Jul 17 18:12:57 +0000 2025,0,3,en,205,True,False,0,1,,[],,205,0,False,False,224,1659,[],@nysc360 See my mate🙂‍↔️🙂‍↔️🙂‍↔️
325,faith,,yeah28119470370,,Thu May 29 17:18:51 +0000 2025,16,168,4,242,@nysc360 Redundant information,Thu Jul 17 11:08:23 +0000 2025,0,7,en,3629,False,False,0,2,,[],,3629,0,False,False,4,242,[],@nysc360 Redundant information
326,Femzs,,Femzsbaba,,Sat Jan 02 15:19:46 +0000 2016,994,1018,555,14424,@nysc360 Best camp.  😂,Fri Jul 11 19:22:50 +0000 2025,0,2,en,288,False,False,0,0,,[],,288,0,False,False,555,14424,[],@nysc360 Best camp.  😂
327,Joshua otuonye,,joshuaotuonye04,,Wed May 10 17:10:44 +0000 2023,862,770,335,2417,@nysc360 @georgytec Ona no wan pay arrears?,Sat Jul 12 21:23:58 +0000 2025,0,2,en,303,False,False,0,0,,[],,303,0,False,True,335,2417,[],@nysc360 @georgytec Ona no wan pay arrears?
328,Graduate 🎓,https://t.co/1hDa8yxma2,Alexandaaahh,"Enugu, Nigeria",Thu Jan 28 08:19:16 +0000 2021,5067,1992,3130,106324,@nysc360 I hope they conclude to open portal for atleast 2 days,Wed Jul 16 14:11:09 +0000 2025,0,2,en,688,False,False,0,0,,[],,688,0,False,True,3130,106324,[],@nysc360 I hope they conclude to open portal for atleast 2 days
329,Agwu Samuel nnamdi,,Smith_LA_frosh,,Sun Feb 09 17:36:00 +0000 2025,1,23,0,4,@nysc360 Not seeing any call up No…..does that means shifted again ??😩😩😩,Thu Jul 17 22:28:09 +0000 2025,0,4,en,1671,False,False,0,0,,[],,1671,0,False,False,0,4,[],@nysc360 Not seeing any call up No…..does that means shifted again ??😩😩😩
330,ALISH 💙,,_alishprince,Nigeria,Mon Dec 25 18:53:45 +0000 2023,269,2178,193,4493,"@nysc360 No hacks
Go face am
Reality that hits after being a graduate",Fri Jul 11 18:46:41 +0000 2025,1,5,en,1404,False,False,0,0,,[],,1404,1,False,True,193,4493,[],"@nysc360 No hacks
Go face am
Reality that hits after being a graduate"
331,iam_abayomi.Xx🌟,https://t.co/idy2QfTJfC,JimzeyD,"Somersworth, NH",Sun Jun 18 14:25:52 +0000 2017,1282,1981,343,20649,"@nysc360 soo those of us wey dem move from Batch A to batch B without call up number 
wetin go con happen like this",Mon Jul 21 11:47:16 +0000 2025,0,3,en,1718,False,False,0,1,,[],,1718,0,False,True,343,20649,[],"@nysc360 soo those of us wey dem move from Batch A to batch B without call up number 
wetin go con happen like this"
332,Huzla,,Huzla_X,"Kaduna, Nigeria",Sun Sep 01 17:18:39 +0000 2024,4032,3584,435,7276,@nysc360 Good morning Clarion PR,Wed Jul 16 10:38:16 +0000 2025,0,2,en,278,False,False,0,0,,[],,278,0,False,True,435,7276,[],@nysc360 Good morning Clarion PR
333,Ade$RVV,,ayegunle7560,"Aiyetoro, Nigeria",Tue Apr 02 22:57:25 +0000 2024,10,251,8,604,"@nysc360 My ppa dey after my life,na 4 big cobra dem kill today",Wed Jul 16 12:07:42 +0000 2025,2,6,en,2426,False,False,0,3,,[],,2426,2,False,False,8,604,[],"@nysc360 My ppa dey after my life,na 4 big cobra dem kill today"
334,Graduate 🎓,https://t.co/1hDa8yxma2,Alexandaaahh,"Enugu, Nigeria",Thu Jan 28 08:19:16 +0000 2021,5067,1992,3130,106324,@nysc360 I should slap him? https://t.co/aGZ3HWmoKh,Thu Jul 17 19:27:52 +0000 2025,0,1,en,645,False,False,0,2,,[],False,645,0,False,True,3130,106324,[<Photo id=1945928362951680002>],@nysc360 I should slap him? https://t.co/aGZ3HWmoKh
335,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,80667,3,10337,61366,"We focused on how to care for their bodies, especially during puberty. The girls received guidance on managing their menstrual periods properly, while the boys were encouraged to maintain cleanliness and take care of themselves. https://t.co/SJUloVXhPA",Thu Jul 10 18:31:38 +0000 2025,0,10,en,636,True,False,0,1,,[],False,636,0,False,True,10337,61366,"[<Photo id=1943377587218100226>, <Photo id=1943377587352256513>, <Photo id=1943377588421816320>]","We focused on how to care for their bodies, especially during puberty. The girls received guidance on managing their menstrual periods properly, while the boys were encouraged to maintain cleanliness and take care of themselves. https://t.co/SJUloVXhPA"
336,🅾️ŁŮMĮÐĘ,,OLUsplend1d,Inside Life 📍,Tue Jun 02 14:46:37 +0000 2020,238,335,283,6337,@nysc360 Make dem do normal o,Wed Jul 16 14:22:00 +0000 2025,0,2,en,757,False,False,0,0,,[],,757,0,False,True,283,6337,[],@nysc360 Make dem do normal o
337,BOA,,BabatundeAdet,Nigeria,Sat Feb 10 20:25:56 +0000 2018,123,431,571,3826,"@nysc360 When going, go with like 100 million naira to have to spend on yourself. No go kitchen 😭. That money may not be enough sef but you go gats manage am 😹",Sat Jul 12 07:43:10 +0000 2025,1,4,en,1351,False,False,0,0,,[],,1351,1,False,False,571,3826,[],"@nysc360 When going, go with like 100 million naira to have to spend on yourself. No go kitchen 😭. That money may not be enough sef but you go gats manage am 😹"
338,𝔖𝔞𝔦𝔫𝔱 𝔍𝔞𝔟𝔞𝔩,https://t.co/xdaPDNlnRs,IstJabal,Nigeria,Thu Dec 21 20:15:20 +0000 2023,200,919,95,2957,"@nysc360 Don't represent(esco/leader) any platoon. Just be the one supporting, participating when you can. 

Find a good friend first week (not for sexuality)

Leave shower for after meditations, the break before breakfast.",Fri Jul 11 20:39:41 +0000 2025,1,15,en,2709,False,False,0,4,,[],,2709,1,False,False,95,2957,[],"@nysc360 Don't represent(esco/leader) any platoon. Just be the one supporting, participating when you can. 

Find a good friend first week (not for sexuality)

Leave shower for after meditations, the break before breakfast."
339,Mr Etelberth,,justDozie94,🇳🇬 ,Thu Sep 15 16:20:41 +0000 2022,116,701,18,6828,@nysc360 @henro006 Una dey mad for nysc.,Mon Jul 14 08:12:33 +0000 2025,0,4,en,230,False,False,0,0,,[],,230,0,False,False,18,6828,[],@nysc360 @henro006 Una dey mad for nysc.
340,Dammy🌪️,,DamilolaQween,,Wed Jan 22 17:08:08 +0000 2020,104,181,95,5082,@nysc360 💔💔💔 https://t.co/RsnCPzJIIz,Tue Jul 15 11:46:31 +0000 2025,0,3,qme,844,False,False,0,0,,[],False,844,0,False,False,95,5082,[<Photo id=1945087575170920448>],@nysc360 💔💔💔 https://t.co/RsnCPzJIIz
341,@Kahala123,,KAHALA123Y, Nigeria,Wed Jul 15 12:09:01 +0000 2020,2408,1971,83,3292,@nysc360 Las las this program fit come turn shortlist something 😂,Thu Jul 17 21:55:12 +0000 2025,0,3,en,2974,False,False,0,1,,[],,2974,0,False,False,83,3292,[],@nysc360 Las las this program fit come turn shortlist something 😂
342,EDISON,,eJayToon001,somewhere ,Fri Sep 08 15:55:31 +0000 2023,828,954,36,881,@nysc360 @KimQuizzy Thunder fire you....You can't gaslight anybody,Sun Jul 13 23:08:31 +0000 2025,0,13,en,680,False,False,0,0,,[],,680,0,False,True,36,881,[],@nysc360 @KimQuizzy Thunder fire you....You can't gaslight anybody
343,SBL,https://t.co/dTwpxBnEFQ,Sugarboything,Somewhere close to your heart,Wed Jun 12 21:36:29 +0000 2019,166,368,83,1939,"@nysc360 The name of my waec, statement of result and NIN
Is Ogbonna divine favour 
But my jamb is having 
Ogbonna DivineFavour uzochukwu 
And I’ve removed uzochukwu from my name since and even updated it on my NiN but it’s still in jamb and I’ve tried changing it but it didn’t work",Mon Jul 21 11:23:01 +0000 2025,0,2,en,129,False,False,0,1,,[],,129,0,False,False,83,1939,[],"@nysc360 The name of my waec, statement of result and NIN
Is Ogbonna divine favour 
But my jamb is having 
Ogbonna DivineFavour uzochukwu 
And I’ve removed uzochukwu from my name since and even updated it on my NiN but it’s still in jamb and I’ve tried changing it but it didn’t work"
344,HeIs_Gentle🇳🇬🇪🇦🦅,,Abdullahbnkabi1,"Arizona, USA",Thu Feb 27 13:03:04 +0000 2020,2318,2446,1784,23959,@nysc360 Where our arrears?,Sat Jul 12 10:07:20 +0000 2025,0,2,en,511,False,False,0,0,,[],,511,0,False,True,1784,23959,[],@nysc360 Where our arrears?
345,Oluwadamilola,,Damelorlah,"Abeokuta, Nigeria",Tue Mar 08 23:53:47 +0000 2022,49,60,10,172,"@nysc360 So, this is how these people just paid us for a month for attention and popularity from the mass, and then stopped paying the next month, why start Wetin dem no plan finish😂",Thu Jul 17 19:14:32 +0000 2025,0,2,en,454,False,False,0,0,,[],,454,0,False,False,10,172,[],"@nysc360 So, this is how these people just paid us for a month for attention and popularity from the mass, and then stopped paying the next month, why start Wetin dem no plan finish😂"
346,Muhammad Abdullahi Abba,https://t.co/JTnbrEAKuC,DoctorMuhid,Republic of Contentment,Mon Nov 09 13:30:47 +0000 2015,10786,7644,1587,115256,"@nysc360 Let us have it, please.
We have pending requests
of redeployment that's
been withheld until the
server is made open.",Mon Jul 14 13:25:04 +0000 2025,0,5,en,4637,True,False,0,1,,[],,4637,0,False,False,1587,115256,[],"@nysc360 Let us have it, please.
We have pending requests
of redeployment that's
been withheld until the
server is made open."
347,Kelechi Johnson,,Wurldkesf,,Wed Jan 22 17:56:00 +0000 2025,2,37,2,78,@nysc360 I heard “likely” not “unlikely “,Tue Jul 15 08:55:57 +0000 2025,0,2,en,1139,False,False,0,0,,[],,1139,0,False,False,2,78,[],@nysc360 I heard “likely” not “unlikely “
348,Techbro_Simeon Design 🌼,https://t.co/SbkcbAR1WD,AbodeSimeon,Nigeria,Mon Jul 11 20:09:33 +0000 2022,1106,3780,122,7454,"@nysc360 Problem Dey, You better call Jesus… Kia",Tue Jul 15 06:46:55 +0000 2025,0,3,en,1434,False,False,0,0,,[],,1434,0,False,True,122,7454,[],"@nysc360 Problem Dey, You better call Jesus… Kia"
349,ClevohSZN,https://t.co/IAx70CUz8M,ClevohCDM,IN YOUR PLAYLISTS ,Sat Feb 09 00:24:23 +0000 2019,3468,2957,901,13275,"@nysc360 1. Carry money
2. Carry more money
3. Check number 1 again
4. Don’t forget to check number 2",Fri Jul 11 19:05:06 +0000 2025,1,8,en,1443,False,False,0,0,,[],,1443,1,False,True,901,13275,[],"@nysc360 1. Carry money
2. Carry more money
3. Check number 1 again
4. Don’t forget to check number 2"
350,Machucho,,AJA_Alidu,,Fri Jan 31 06:48:13 +0000 2025,49,122,28,289,@nysc360 https://t.co/RiiNpBbQyT proudly without call up number,Mon Jul 21 08:13:26 +0000 2025,0,5,en,1064,False,False,0,1,,[],False,1064,0,False,False,28,289,[],@nysc360 https://t.co/RiiNpBbQyT proudly without call up number
351,SonOfChukwu🫶🏾,,CallmeUche247,,Fri Apr 07 06:21:57 +0000 2023,386,754,369,9686,@nysc360 Can't wait to finish service and unfollow this page.,Wed Jul 16 18:30:47 +0000 2025,0,4,en,2102,False,False,0,7,,[],,2102,0,False,False,369,9686,[],@nysc360 Can't wait to finish service and unfollow this page.
352,Babs Jnr2️⃣4️⃣,,BabsJnr10,,Thu Jun 04 20:41:24 +0000 2020,321,281,88,6197,@nysc360 Nobody advice me so I no Dey advice anyone. Go face it yourself😂😂😂,Mon Jul 14 15:42:35 +0000 2025,0,4,en,720,False,False,0,1,,[],,720,0,False,False,88,6197,[],@nysc360 Nobody advice me so I no Dey advice anyone. Go face it yourself😂😂😂
353,Nelsonn,,Nelsonn__99,,Sat Sep 02 10:29:39 +0000 2023,47,487,40,837,@nysc360 @KimQuizzy Mugu,Mon Jul 14 12:40:00 +0000 2025,0,2,eu,97,False,False,0,0,,[],,97,0,False,False,40,837,[],@nysc360 @KimQuizzy Mugu
354,Agwu Samuel nnamdi,,Smith_LA_frosh,,Sun Feb 09 17:36:00 +0000 2025,1,23,0,4,@nysc360 Not seeing any call up No. …. Just Batch  B showing here ….does that means shifted again?? 😩,Thu Jul 17 22:30:05 +0000 2025,0,4,en,2230,False,False,0,4,,[],,2230,0,False,False,0,4,[],@nysc360 Not seeing any call up No. …. Just Batch  B showing here ….does that means shifted again?? 😩
355,(Fan) Liambaby,https://t.co/EwDT1B4jKs,CFC_Liambaby,,Fri Oct 11 14:24:16 +0000 2024,215,164,28,308,@nysc360 Some are still receiving call up number???,Sun Jul 20 13:26:00 +0000 2025,0,2,en,449,True,False,0,0,,[],,449,0,False,False,28,308,[],@nysc360 Some are still receiving call up number???
356,Oba of Jos 🇺🇲🇨🇦🇬🇧,,Vick_abraham,"Jos, Nigeria",Sat Jan 04 18:31:45 +0000 2020,559,1069,96,6451,@nysc360 Hope they'll post us that they shifted from A1 to B o,Thu Jul 17 20:26:47 +0000 2025,0,6,en,2432,False,False,0,1,,[],,2432,0,False,False,96,6451,[],@nysc360 Hope they'll post us that they shifted from A1 to B o
357,ManuelAz,,dev_1Manuel,,Sat Aug 03 21:23:19 +0000 2024,73,270,8,245,"@nysc360 Omo ! , I can’t wait ooo! 😛",Sat Jul 12 10:50:51 +0000 2025,0,2,en,448,False,False,0,0,,[],,448,0,False,False,8,245,[],"@nysc360 Omo ! , I can’t wait ooo! 😛"
358,P-Rex,,Doktor_PAT,,Sat Oct 24 16:00:26 +0000 2020,1366,1347,1095,12152,"@nysc360 If you like him so much, you can go along with him to hell fire.",Sun Jul 13 20:06:52 +0000 2025,0,3,en,115,False,False,0,0,,[],,115,0,False,True,1095,12152,[],"@nysc360 If you like him so much, you can go along with him to hell fire."
359,Dammy🌪️,,DamilolaQween,,Wed Jan 22 17:08:08 +0000 2020,104,181,95,5082,"@nysc360 Quick question 
Timetable gonna come out today?",Wed Jul 16 14:43:29 +0000 2025,0,2,en,1073,False,False,0,1,,[],,1073,0,False,False,95,5082,[],"@nysc360 Quick question 
Timetable gonna come out today?"
360,Chioma,https://t.co/SDai9D6O9A,anyanwujesus,"Peaceful Valley, WA",Fri Nov 08 11:18:21 +0000 2024,45,6,17,851,@nysc360 I no dey advise again,Mon Jul 14 16:02:27 +0000 2025,0,4,en,585,False,False,0,0,,[],,585,0,False,True,17,851,[],@nysc360 I no dey advise again
361,Gracie Anthoney,,AnthoneyGr58629,,Wed Dec 25 20:33:06 +0000 2024,13,349,5,236,@nysc360 I can't seem to login again after I've been given call up number https://t.co/dXcGPuj5QK,Mon Jul 21 19:06:45 +0000 2025,0,2,en,201,False,False,0,0,,[],False,201,0,False,False,5,236,[<Photo id=1947372685094268928>],@nysc360 I can't seem to login again after I've been given call up number https://t.co/dXcGPuj5QK
362,JoshDonald Dunbar,,dunbar64429,,Sat Aug 12 15:20:58 +0000 2023,29,149,25,1678,@nysc360 Call up letter rolling out this week,Mon Jul 21 18:57:06 +0000 2025,0,2,en,331,False,False,0,0,,[],,331,0,False,False,25,1678,[],@nysc360 Call up letter rolling out this week
363,sirmuel123,,sirmuel1234,,Wed Oct 23 04:31:51 +0000 2024,17,121,7,460,@nysc360 Great news. I have a feeling the Batch B1 orientation camp schedule will be announced next week or by 28th at the latest. The camp will likely begin in the first week of August.. Batch B should start getting ready.,Thu Jul 17 14:47:27 +0000 2025,0,6,en,813,False,False,0,0,,[],,813,0,False,True,7,460,[],@nysc360 Great news. I have a feeling the Batch B1 orientation camp schedule will be announced next week or by 28th at the latest. The camp will likely begin in the first week of August.. Batch B should start getting ready.
364,alishka,,meet_ALISHKA,"Lagos, Nigeria",Fri Sep 04 06:35:04 +0000 2015,957,2241,350,6171,@nysc360 problems no dey finish 😂,Thu Jul 17 22:29:16 +0000 2025,2,3,en,5226,False,False,0,0,,[],,5226,2,False,False,350,6171,[],@nysc360 problems no dey finish 😂
365,S,https://t.co/MlwvEt31o4,notpuckett_,,Thu Feb 04 01:01:16 +0000 2021,49,90,95,11485,"@nysc360 don’t listen to those people telling you to join groups in order to avoid parade, you can literally avoid parade by avoiding parade.
 &amp; tbh, you don’t really need 100k+ cash like people say on socials. if you get am, fine, but if you no get, no stress, you go dey alright",Sat Jul 12 12:08:25 +0000 2025,0,2,en,310,False,False,0,3,,[],,310,0,False,True,95,11485,[],"@nysc360 don’t listen to those people telling you to join groups in order to avoid parade, you can literally avoid parade by avoiding parade.
 &amp; tbh, you don’t really need 100k+ cash like people say on socials. if you get am, fine, but if you no get, no stress, you go dey alright"
